"id","sp","rep","site","ind","treatcode","warm","photo","chill","gen","Term.fl","Lat.fl","Term.lf","Lat.lf","Comments","Observer","day","day.chill","dayuse","lday","fday","bday"
"ACERUB08_SH_12","ACERUB","8","SH","ACERUB08_SH","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,33
"ACERUB09_SH_01","ACERUB","9","SH","ACERUB09_SH","CL2","15","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,75,13,23
"ACERUB09_SH_02","ACERUB","9","SH","ACERUB09_SH","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,33,53
"ACERUB09_SH_03","ACERUB","9","SH","ACERUB09_SH","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,12,34
"ACERUB09_SH_05","ACERUB","9","SH","ACERUB09_SH","WL2","20","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,36,75,20
"ACERUB09_SH_06","ACERUB","9","SH","ACERUB09_SH","WL1","20","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,31,75,13
"ACERUB09_SH_07","ACERUB","9","SH","ACERUB09_SH","CL1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,43,8,17
"ACERUB09_SH_08","ACERUB","9","SH","ACERUB09_SH","CS2","15","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,44,75,13
"ACERUB09_SH_09","ACERUB","9","SH","ACERUB09_SH","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,42,75,33
"ACERUB09_SH_10","ACERUB","9","SH","ACERUB09_SH","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,20,34
"ACERUB09_SH_11","ACERUB","9","SH","ACERUB09_SH","WS2","20","12","chill2","ACE",NA,NA,"-","-","missing","TS",36,3,3,75,75,75
"ACERUB09_SH_12","ACERUB","9","SH","ACERUB09_SH","CS1","15","12","chill1","ACE",NA,NA,"-","-","missing","TS",36,3,3,75,75,75
"ACERUB10_HF_01","ACERUB","10","HF","ACERUB10_HF","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,48,75,12
"ACERUB10_HF_02","ACERUB","10","HF","ACERUB10_HF","CL2","15","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,30,75,16
"ACERUB10_HF_04","ACERUB","10","HF","ACERUB10_HF","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,68,75,39
"ACERUB10_HF_05","ACERUB","10","HF","ACERUB10_HF","CL1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,30,75,13
"ACERUB10_HF_06","ACERUB","10","HF","ACERUB10_HF","CS2","15","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,44,75,17
"ACERUB10_HF_07","ACERUB","10","HF","ACERUB10_HF","WL1","20","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,24,75,8
"ACERUB10_HF_08","ACERUB","10","HF","ACERUB10_HF","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,40,75,34
"ACERUB10_HF_09","ACERUB","10","HF","ACERUB10_HF","WS2","20","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,31,75,13
"ACERUB10_HF_10","ACERUB","10","HF","ACERUB10_HF","CS1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,44,75,23
"ACERUB10_HF_11","ACERUB","10","HF","ACERUB10_HF","WL2","20","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,27,75,14
"ACERUB10_HF_12","ACERUB","10","HF","ACERUB10_HF","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,42,75,26
"ACERUB10_SH_01","ACERUB","10","SH","ACERUB10_SH","CS1","15","12","chill1","ACE",16,16,"0","0","","TS",36,3,3,75,15,23
"ACERUB10_SH_02","ACERUB","10","SH","ACERUB10_SH","CL2","15","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,37,75,16
"ACERUB10_SH_03","ACERUB","10","SH","ACERUB10_SH","CS2","15","12","chill2","ACE",16,16,"1","1","fl buds swollen","TS",36,3,3,44,75,13
"ACERUB10_SH_04","ACERUB","10","SH","ACERUB10_SH","CL1","15","08","chill1","ACE",16,16,"1","1","","TS",36,3,3,37,13,17
"ACERUB10_SH_05","ACERUB","10","SH","ACERUB10_SH","WL2","20","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,27,14,27
"ACERUB10_SH_06","ACERUB","10","SH","ACERUB10_SH","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,56,75,34
"ACERUB10_SH_07","ACERUB","10","SH","ACERUB10_SH","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,68,21,39
"ACERUB10_SH_08","ACERUB","10","SH","ACERUB10_SH","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,39,29,26
"ACERUB10_SH_09","ACERUB","10","SH","ACERUB10_SH","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,54,20,12
"ACERUB10_SH_10","ACERUB","10","SH","ACERUB10_SH","WS2","20","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,41,75,24
"ACERUB10_SH_11","ACERUB","10","SH","ACERUB10_SH","WL1","20","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,24,75,13
"ACERUB11_HF_01","ACERUB","11","HF","ACERUB11_HF","CS2","15","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,75
"ACERUB11_HF_02","ACERUB","11","HF","ACERUB11_HF","CS1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,44,75,9
"ACERUB11_HF_03","ACERUB","11","HF","ACERUB11_HF","WL2","20","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,75,75,14
"ACERUB11_HF_04","ACERUB","11","HF","ACERUB11_HF","CL2","15","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,30,75,16
"ACERUB11_HF_05","ACERUB","11","HF","ACERUB11_HF","WL1","20","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,17,75,8
"ACERUB11_HF_06","ACERUB","11","HF","ACERUB11_HF","CL1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,30,75,17
"ACERUB11_HF_07","ACERUB","11","HF","ACERUB11_HF","WS2","20","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,13
"ACERUB11_HF_08","ACERUB","11","HF","ACERUB11_HF","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,53,75,33
"ACERUB11_HF_09","ACERUB","11","HF","ACERUB11_HF","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,33,75,26
"ACERUB11_HF_11","ACERUB","11","HF","ACERUB11_HF","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,43,75,32
"ACERUB11_HF_12","ACERUB","11","HF","ACERUB11_HF","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,29,75,27
"ACERUB13_HF_01","ACERUB","13","HF","ACERUB13_HF","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,39,75,33
"ACERUB13_HF_02","ACERUB","13","HF","ACERUB13_HF","WL1","20","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,31,75,13
"ACERUB13_HF_03","ACERUB","13","HF","ACERUB13_HF","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,68,75,33
"ACERUB13_HF_04","ACERUB","13","HF","ACERUB13_HF","WL2","20","08","chill2","ACE",NA,NA,"-","-","missing","EB",36,3,3,75,75,75
"ACERUB13_HF_06","ACERUB","13","HF","ACERUB13_HF","CL1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,37,75,13
"ACERUB13_HF_07","ACERUB","13","HF","ACERUB13_HF","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,56,75,34
"ACERUB13_HF_08","ACERUB","13","HF","ACERUB13_HF","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,48,75,32
"ACERUB13_HF_09","ACERUB","13","HF","ACERUB13_HF","CS2","15","12","chill2","ACE",NA,NA,"","","[not measured]","TS",36,3,3,75,75,75
"ACERUB13_HF_10","ACERUB","13","HF","ACERUB13_HF","CS1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,44,75,23
"ACERUB13_HF_11","ACERUB","13","HF","ACERUB13_HF","CL2","15","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,37,75,16
"ACERUB13_HF_12","ACERUB","13","HF","ACERUB13_HF","WS2","20","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,75
"ACERUB14_HF_01","ACERUB","14","HF","ACERUB14_HF","CS1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,30,75,15
"ACERUB14_HF_03","ACERUB","14","HF","ACERUB14_HF","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,68,75,33
"ACERUB14_HF_04","ACERUB","14","HF","ACERUB14_HF","WL2","20","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,36,75,14
"ACERUB14_HF_05","ACERUB","14","HF","ACERUB14_HF","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,39,75,18
"ACERUB14_HF_06","ACERUB","14","HF","ACERUB14_HF","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,40,75,20
"ACERUB14_HF_07","ACERUB","14","HF","ACERUB14_HF","CL1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,57,75,17
"ACERUB14_HF_08","ACERUB","14","HF","ACERUB14_HF","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,40,75,27
"ACERUB14_HF_09","ACERUB","14","HF","ACERUB14_HF","CS2","15","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,44,75,17
"ACERUB14_HF_10","ACERUB","14","HF","ACERUB14_HF","WL1","20","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,24,75,8
"ACERUB14_HF_11","ACERUB","14","HF","ACERUB14_HF","WS2","20","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,41,75,24
"ACERUB14_HF_12","ACERUB","14","HF","ACERUB14_HF","CL2","15","08","chill2","ACE",NA,NA,"1","0","","EB",36,3,3,37,75,16
"ACERUB99_HF_01","ACERUB","99","HF","ACERUB99_HF","CL1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,37,75,13
"ACERUB99_HF_02","ACERUB","99","HF","ACERUB99_HF","CS1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,75
"ACERUB99_HF_04","ACERUB","99","HF","ACERUB99_HF","CL2","15","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,37,75,23
"ACERUB99_HF_05","ACERUB","99","HF","ACERUB99_HF","WS2","20","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,41,75,24
"ACERUB99_HF_06","ACERUB","99","HF","ACERUB99_HF","WL2","20","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,27,75,20
"ACERUB99_HF_07","ACERUB","99","HF","ACERUB99_HF","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,56
"ACERUB99_HF_08","ACERUB","99","HF","ACERUB99_HF","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,47
"ACERUB99_HF_09","ACERUB","99","HF","ACERUB99_HF","WL1","20","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,31,75,17
"ACERUB99_HF_10","ACERUB","99","HF","ACERUB99_HF","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,54,75,34
"ACERUB99_HF_11","ACERUB","99","HF","ACERUB99_HF","CS2","15","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,23
"ACERUB99_HF_12","ACERUB","99","HF","ACERUB99_HF","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,39,75,29
"ACESAC02_HF_01","ACESAC","2","HF","ACESAC02_HF","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,75
"ACESAC02_HF_02","ACESAC","2","HF","ACESAC02_HF","WS2","20","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,41,75,41
"ACESAC02_HF_03","ACESAC","2","HF","ACESAC02_HF","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,82,75,61
"ACESAC02_HF_05","ACESAC","2","HF","ACESAC02_HF","WL2","20","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,36,75,36
"ACESAC02_HF_06","ACESAC","2","HF","ACESAC02_HF","CS2","15","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,52
"ACESAC02_HF_07","ACESAC","2","HF","ACESAC02_HF","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,68,75,56
"ACESAC02_HF_08","ACESAC","2","HF","ACESAC02_HF","WL1","20","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,38
"ACESAC02_HF_09","ACESAC","2","HF","ACESAC02_HF","CS1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,75
"ACESAC02_HF_10","ACESAC","2","HF","ACESAC02_HF","CL1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,43
"ACESAC02_HF_11","ACESAC","2","HF","ACESAC02_HF","CL2","15","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,43,75,37
"ACESAC02_HF_12","ACESAC","2","HF","ACESAC02_HF","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,82,75,68
"ACESAC02_SH_01","ACESAC","2","SH","ACESAC02_SH","WL2","20","08","chill2","ACE",NA,NA,"-","-","missing","EB",36,3,3,75,75,14
"ACESAC02_SH_02","ACESAC","2","SH","ACESAC02_SH","CL1","15","08","chill1","ACE",NA,NA,"0","0","acerub not acesac","TS",36,3,3,75,75,30
"ACESAC02_SH_03","ACESAC","2","SH","ACESAC02_SH","CL2","15","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,75,75,37
"ACESAC02_SH_04","ACESAC","2","SH","ACESAC02_SH","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,68
"ACESAC02_SH_05","ACESAC","2","SH","ACESAC02_SH","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,75
"ACESAC02_SH_06","ACESAC","2","SH","ACESAC02_SH","WL1","20","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,31
"ACESAC02_SH_07","ACESAC","2","SH","ACESAC02_SH","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,75
"ACESAC02_SH_08","ACESAC","2","SH","ACESAC02_SH","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,53,75,42
"ACESAC02_SH_09","ACESAC","2","SH","ACESAC02_SH","CS1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,52
"ACESAC02_SH_10","ACESAC","2","SH","ACESAC02_SH","CS2","15","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,44
"ACESAC02_SH_11","ACESAC","2","SH","ACESAC02_SH","WS2","20","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,50,75,41
"ACESAC03_SH_01","ACESAC","3","SH","ACESAC03_SH","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,82,75,39
"ACESAC03_SH_02","ACESAC","3","SH","ACESAC03_SH","CL1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,13
"ACESAC03_SH_04","ACESAC","3","SH","ACESAC03_SH","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,6
"ACESAC03_SH_05","ACESAC","3","SH","ACESAC03_SH","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,32
"ACESAC03_SH_06","ACESAC","3","SH","ACESAC03_SH","CS2","15","12","chill2","ACE",16,16,"1","1","acerub not acesac","TS",36,3,3,75,75,13
"ACESAC03_SH_07","ACESAC","3","SH","ACESAC03_SH","WS2","20","12","chill2","ACE",NA,NA,"0","0","Acerub not acesac","TS",36,3,3,75,75,13
"ACESAC03_SH_08","ACESAC","3","SH","ACESAC03_SH","WL2","20","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,36,75,14
"ACESAC03_SH_09","ACESAC","3","SH","ACESAC03_SH","CL2","15","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,37,75,23
"ACESAC03_SH_10","ACESAC","3","SH","ACESAC03_SH","WL1","20","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,13
"ACESAC03_SH_11","ACESAC","3","SH","ACESAC03_SH","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,75
"ACESAC03_SH_12","ACESAC","3","SH","ACESAC03_SH","CS1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,44,75,23
"ACESAC05_HF_01","ACESAC","5","HF","ACESAC05_HF","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,47
"ACESAC05_HF_02","ACESAC","5","HF","ACESAC05_HF","CS2","15","12","chill2","ACE",NA,NA,"-","-","missing","TS",36,3,3,75,75,75
"ACESAC05_HF_03","ACESAC","5","HF","ACESAC05_HF","CL1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,37
"ACESAC05_HF_04","ACESAC","5","HF","ACESAC05_HF","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,61,75,54
"ACESAC05_HF_05","ACESAC","5","HF","ACESAC05_HF","CS1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,52
"ACESAC05_HF_06","ACESAC","5","HF","ACESAC05_HF","WS2","20","12","chill2","ACE",NA,NA,"-","-","","TS",36,3,3,75,75,75
"ACESAC05_HF_07","ACESAC","5","HF","ACESAC05_HF","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,68,75,56
"ACESAC05_HF_09","ACESAC","5","HF","ACESAC05_HF","WL2","20","08","chill2","ACE",NA,NA,"-","-","missing","EB",36,3,3,75,75,75
"ACESAC05_HF_10","ACESAC","5","HF","ACESAC05_HF","CL2","15","08","chill2","ACE",NA,NA,"-","-","missing","EB",36,3,3,75,75,75
"ACESAC05_HF_11","ACESAC","5","HF","ACESAC05_HF","WL1","20","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,45,75,38
"ACESAC05_HF_12","ACESAC","5","HF","ACESAC05_HF","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,82,75,75
"ACESAC06_HF_01","ACESAC","6","HF","ACESAC06_HF","CL1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,75
"ACESAC06_HF_02","ACESAC","6","HF","ACESAC06_HF","CS2","15","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,75
"ACESAC06_HF_03","ACESAC","6","HF","ACESAC06_HF","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,56,75,12
"ACESAC06_HF_04","ACESAC","6","HF","ACESAC06_HF","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,75
"ACESAC06_HF_05","ACESAC","6","HF","ACESAC06_HF","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,75
"ACESAC06_HF_06","ACESAC","6","HF","ACESAC06_HF","CL2","15","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,75,75,50
"ACESAC06_HF_07","ACESAC","6","HF","ACESAC06_HF","WL2","20","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,75,75,14
"ACESAC06_HF_08","ACESAC","6","HF","ACESAC06_HF","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,82,75,68
"ACESAC06_HF_09","ACESAC","6","HF","ACESAC06_HF","WS2","20","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,50
"ACESAC06_HF_10","ACESAC","6","HF","ACESAC06_HF","CS1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,9
"ACESAC06_HF_12","ACESAC","6","HF","ACESAC06_HF","WL1","20","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,38
"ACESAC07_HF_01","ACESAC","7","HF","ACESAC07_HF","CS1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,52
"ACESAC07_HF_02","ACESAC","7","HF","ACESAC07_HF","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,61,75,54
"ACESAC07_HF_04","ACESAC","7","HF","ACESAC07_HF","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,75
"ACESAC07_HF_05","ACESAC","7","HF","ACESAC07_HF","CL2","15","08","chill2","ACE",NA,NA,"-","-","missing","EB",36,3,3,75,75,75
"ACESAC07_HF_06","ACESAC","7","HF","ACESAC07_HF","WL1","20","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,31
"ACESAC07_HF_07","ACESAC","7","HF","ACESAC07_HF","CS2","15","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,75
"ACESAC07_HF_08","ACESAC","7","HF","ACESAC07_HF","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,56,75,56
"ACESAC07_HF_09","ACESAC","7","HF","ACESAC07_HF","WL2","20","08","chill2","ACE",NA,NA,"-","-","missing","EB",36,3,3,75,75,75
"ACESAC07_HF_10","ACESAC","7","HF","ACESAC07_HF","CL1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,37
"ACESAC07_HF_11","ACESAC","7","HF","ACESAC07_HF","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,53,75,47
"ACESAC07_HF_12","ACESAC","7","HF","ACESAC07_HF","WS2","20","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,50
"ACESAC07_SH_01","ACESAC","7","SH","ACESAC07_SH","WS0","20","12","chill0","ACE",NA,NA,"0","0","Flask contains an extra Franig","",1,-32,1,56,75,29
"ACESAC07_SH_02","ACESAC","7","SH","ACESAC07_SH","CS2","15","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,44
"ACESAC07_SH_03","ACESAC","7","SH","ACESAC07_SH","CL1","15","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,51,75,37
"ACESAC07_SH_04","ACESAC","7","SH","ACESAC07_SH","CS1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,52
"ACESAC07_SH_05","ACESAC","7","SH","ACESAC07_SH","WL1","20","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,31,75,31
"ACESAC07_SH_07","ACESAC","7","SH","ACESAC07_SH","WS2","20","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,50,75,41
"ACESAC07_SH_08","ACESAC","7","SH","ACESAC07_SH","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,47,75,39
"ACESAC07_SH_09","ACESAC","7","SH","ACESAC07_SH","WL2","20","08","chill2","ACE",NA,NA,"-","0","","EB",36,3,3,75,75,27
"ACESAC07_SH_10","ACESAC","7","SH","ACESAC07_SH","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,54,75,48
"ACESAC07_SH_11","ACESAC","7","SH","ACESAC07_SH","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,68
"ACESAC07_SH_12","ACESAC","7","SH","ACESAC07_SH","CL2","15","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,75,75,50
"ACESAC09_SH_01","ACESAC","9","SH","ACESAC09_SH","WL1","20","08","chill1","ACE",NA,NA,"1","1","","TS",36,3,3,31,75,24
"ACESAC09_SH_02","ACESAC","9","SH","ACESAC09_SH","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,61,75,48
"ACESAC09_SH_03","ACESAC","9","SH","ACESAC09_SH","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,82,75,68
"ACESAC09_SH_04","ACESAC","9","SH","ACESAC09_SH","CS1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,52,75,44
"ACESAC09_SH_05","ACESAC","9","SH","ACESAC09_SH","WS2","20","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,41,75,31
"ACESAC09_SH_06","ACESAC","9","SH","ACESAC09_SH","CL2","15","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,43,75,37
"ACESAC09_SH_07","ACESAC","9","SH","ACESAC09_SH","CL1","15","08","chill1","ACE",NA,NA,"1","1","","TS",36,3,3,37,75,22
"ACESAC09_SH_09","ACESAC","9","SH","ACESAC09_SH","WL2","20","08","chill2","ACE",NA,NA,"0","0","","EB",36,3,3,27,75,14
"ACESAC09_SH_10","ACESAC","9","SH","ACESAC09_SH","CS2","15","12","chill2","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,30
"ACESAC09_SH_11","ACESAC","9","SH","ACESAC09_SH","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,39,75,39
"ACESAC09_SH_12","ACESAC","9","SH","ACESAC09_SH","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,56,75,34
"ACESAC10_HF_01","ACESAC","10","HF","ACESAC10_HF","WL2","20","08","chill2","ACE",NA,NA,"-","-","missing","EB",36,3,3,75,75,75
"ACESAC10_HF_02","ACESAC","10","HF","ACESAC10_HF","CL0","15","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,68,75,61
"ACESAC10_HF_03","ACESAC","10","HF","ACESAC10_HF","CL2","15","08","chill2","ACE",NA,NA,"1","1","","EB",36,3,3,50,75,23
"ACESAC10_HF_04","ACESAC","10","HF","ACESAC10_HF","CS2","15","12","chill2","ACE",NA,NA,"-","-","missing","TS",36,3,3,75,75,75
"ACESAC10_HF_05","ACESAC","10","HF","ACESAC10_HF","WL0","20","08","chill0","ACE",NA,NA,"0","0","","",1,-32,1,42,75,39
"ACESAC10_HF_06","ACESAC","10","HF","ACESAC10_HF","WS2","20","12","chill2","ACE",NA,NA,"-","-","missing","TS",36,3,3,75,75,75
"ACESAC10_HF_07","ACESAC","10","HF","ACESAC10_HF","WL1","20","08","chill1","ACE",NA,NA,"-","-","missing","TS",36,3,3,75,75,75
"ACESAC10_HF_08","ACESAC","10","HF","ACESAC10_HF","CS0","15","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,68
"ACESAC10_HF_09","ACESAC","10","HF","ACESAC10_HF","CL1","15","08","chill1","ACE",NA,NA,"-","-","missing","TS",36,3,3,75,75,75
"ACESAC10_HF_10","ACESAC","10","HF","ACESAC10_HF","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,75,75,75
"ACESAC10_HF_11","ACESAC","10","HF","ACESAC10_HF","CS1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,75
"ACESAC10_SH_01","ACESAC","10","SH","ACESAC10_SH","WL1","20","08","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,31,75,24
"ACESAC10_SH_02","ACESAC","10","SH","ACESAC10_SH","WS0","20","12","chill0","ACE",NA,NA,"0","0","","",1,-32,1,29,75,29
"ACESAC10_SH_03","ACESAC","10","SH","ACESAC10_SH","CS1","15","12","chill1","ACE",NA,NA,"0","0","","TS",36,3,3,75,75,44
