# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=9
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=618887279
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,mu
-12.2069,0.841133,0.988751,2,3,0,0.110647
-11.8986,1,0.988751,1,1,0,0.184719
-11.9501,0.988494,0.988751,1,1,0,0.170286
-11.7863,1,0.988751,1,1,0,0.221519
-11.6587,0.973498,0.988751,2,3,0,0.428095
-11.9165,0.911368,0.988751,2,3,0,0.179568
-11.8398,1,0.988751,1,1,0,0.202879
-11.7928,1,0.988751,2,3,0,0.219101
-11.6801,1,0.988751,1,1,0,0.269732
-11.9134,0.910639,0.988751,2,3,0,0.530908
-11.9167,0.999894,0.988751,3,7,0,0.179509
-12.1669,0.860557,0.988751,2,3,0,0.592409
-12.2697,0.899181,0.988751,2,3,0,0.6132
-12.7836,0.890856,0.988751,1,1,0,0.698716
-12.6681,1,0.988751,2,3,0,0.68146
-13.7179,0.78969,0.988751,1,1,0,0.815089
-14.4995,0.838788,0.988751,1,1,0,0.893431
-11.7435,0.976606,0.988751,2,3,0,0.4728
-11.6778,0.964951,0.988751,3,7,0,0.271109
-11.6063,0.777964,0.988751,2,3,0,0.353461
-11.699,0.977506,0.988751,2,3,0,0.451974
-11.6588,1,0.988751,1,1,0,0.428169
-11.8172,0.937479,0.988751,2,3,0,0.210466
-12.2013,0.917226,0.988751,1,1,0,0.111789
-12.9252,0.636706,0.988751,2,3,0,0.718763
-12.3337,1,0.988751,1,1,0,0.625334
-11.6069,1,0.988751,2,3,0,0.347613
-11.9339,0.954478,0.988751,2,3,0,0.174709
-11.6284,0.997724,0.988751,2,3,0,0.308549
-11.6284,0.972276,0.988751,2,3,0,0.308549
-11.6829,0.986512,0.988751,2,3,0,0.268148
-11.6988,0.998807,0.988751,2,3,0,0.259479
-11.8984,0.956094,0.988751,1,1,0,0.184779
-11.7682,0.932563,0.988751,3,7,0,0.482912
-11.6964,1,0.988751,1,1,0,0.45064
-11.8992,0.913703,0.988751,2,3,0,0.184541
-12.2512,0.895787,0.988751,2,3,0,0.101775
-12.2167,1,0.988751,2,3,0,0.10866
-13.5069,0.748121,0.988751,1,1,0,-0.080181
-11.6397,1,0.988751,2,3,0,0.413503
-11.8658,0.957367,0.988751,2,3,0,0.516757
-11.7813,1,0.988751,1,1,0,0.487971
-12.2589,0.949613,0.988751,3,7,0,0.100264
-13.62,0.912096,0.988751,2,3,0,-0.0929611
-15.9537,0.591618,0.988751,1,1,0,-0.303511
-13.3189,1,0.988751,1,1,0,-0.058066
-13.0876,1,0.988751,1,1,0,-0.0291193
-14.6568,0.702624,0.988751,1,1,0,-0.196505
-11.7279,0.973685,0.988751,2,3,0,0.24538
-14.268,0.605537,0.988751,2,3,0,-0.160119
-14.7774,0.891735,0.988751,1,1,0,-0.20732
-14.8347,0.987202,0.988751,1,1,0,-0.212381
-13.6684,1,0.988751,1,1,0,-0.0983246
-14.7987,0.925173,0.988751,2,3,0,-0.209202
-12.9181,1,0.988751,1,1,0,-0.00643324
-11.6131,0.983002,0.988751,2,3,0,0.329473
-12.5069,0.818922,0.988751,2,3,0,0.0556414
-11.6329,0.953993,0.988751,2,3,0,0.407346
-11.6065,0.927741,0.988751,2,3,0,0.350421
-11.6335,0.992946,0.988751,2,3,0,0.407894
-12.3167,0.823023,0.988751,2,3,0,0.0891916
-12.3026,1,0.988751,3,7,0,0.619503
-11.9201,1,0.988751,1,1,0,0.532815
-11.6063,1,0.988751,2,3,0,0.358299
-11.6065,0.999952,0.988751,2,3,0,0.360872
-11.6113,0.971391,0.988751,2,3,0,0.378318
-11.8494,0.950507,0.988751,2,3,0,0.511576
-12.0125,0.963965,0.988751,1,1,0,0.557205
-12.0636,0.878439,0.988751,2,3,0,0.141852
-11.6124,0.998994,0.988751,2,3,0,0.330795
-11.6448,0.988497,0.988751,2,3,0,0.41781
-11.6076,0.916618,0.988751,2,3,0,0.343909
-11.8314,0.967761,0.988751,2,3,0,0.205642
-12.0405,0.954066,0.988751,1,1,0,0.147335
-11.642,0.997367,0.988751,2,3,0,0.295839
-12.0664,0.876967,0.988751,2,3,0,0.570141
-11.6432,0.964318,0.988751,2,3,0,0.294898
-11.6959,0.984084,0.988751,2,3,0,0.260982
-11.609,0.995145,0.988751,2,3,0,0.372525
-11.7796,0.963762,0.988751,2,3,0,0.48732
-11.8177,0.991476,0.988751,1,1,0,0.501052
-11.6126,0.646637,0.988751,2,3,0,0.330299
-11.6126,0.969129,0.988751,2,3,0,0.330299
-11.8006,0.970257,0.988751,2,3,0,0.216281
-11.7264,1,0.988751,1,1,0,0.24605
-11.6723,1,0.988751,1,1,0,0.274387
-11.8231,0.966663,0.988751,1,1,0,0.208453
-13.269,0.782743,0.988751,2,3,0,-0.0519973
-12.0957,0.998638,0.988751,3,7,0,0.576872
-12.0819,1,0.988751,1,1,0,0.573733
-13.0929,0.796605,0.988751,1,1,0,0.741162
-14.652,0.704214,0.988751,1,1,0,0.907429
-14.5634,1,0.988751,3,7,0,-0.187991
-14.3221,1,0.988751,1,1,0,-0.165333
-13.9377,1,0.988751,1,1,0,-0.127054
-11.8975,0.990973,0.988751,2,3,0,0.185047
-11.7153,0.887778,0.988751,2,3,0,0.460117
-11.6433,1,0.988751,1,1,0,0.416578
-11.6643,0.980224,0.988751,3,7,0,0.279493
-11.7048,0.969486,0.988751,2,3,0,0.454936
-11.7197,0.996643,0.988751,1,1,0,0.462197
-11.7035,1,0.988751,1,1,0,0.454286
-13.084,0.857985,0.988751,2,3,0,-0.0286487
-11.6387,0.984537,0.988751,2,3,0,0.298675
-11.6868,0.960757,0.988751,2,3,0,0.445405
-11.7378,0.959626,0.988751,2,3,0,0.241012
-13.1365,0.860676,0.988751,2,3,0,0.746768
-12.5201,1,0.988751,1,1,0,0.657912
-11.6964,1,0.988751,2,3,0,0.260744
-11.6964,0.662487,0.988751,2,3,0,0.260744
-11.6353,0.985814,0.988751,2,3,0,0.409572
-11.6969,0.986229,0.988751,1,1,0,0.450897
-11.6761,1,0.988751,1,1,0,0.439267
-11.6137,1,0.988751,2,3,0,0.328357
-11.6225,0.994884,0.988751,2,3,0,0.395975
-11.762,0.975049,0.988751,2,3,0,0.480451
-11.8318,0.984415,0.988751,1,1,0,0.505839
-11.7963,0.941148,0.988751,2,3,0,0.217844
-11.6838,0.936311,0.988751,2,3,0,0.443742
-11.6062,0.998422,0.988751,2,3,0,0.353682
-11.653,0.989067,0.988751,2,3,0,0.287265
-12.1171,0.950501,0.988751,2,3,0,0.581657
-11.6343,0.966329,0.988751,2,3,0,0.302725
-12.2699,0.879605,0.988751,2,3,0,0.0981196
-12.7892,0.889763,0.988751,1,1,0,0.0118175
-11.6237,0.996556,0.988751,2,3,0,0.313869
-11.625,0.999904,0.988751,2,3,0,0.312368
-11.9702,0.944101,0.988751,2,3,0,0.164937
-12.0359,0.98534,0.988751,1,1,0,0.148447
-11.858,1,0.988751,1,1,0,0.197042
-12.0165,0.964969,0.988751,1,1,0,0.153164
-12.1225,0.976454,0.988751,1,1,0,0.128521
-12.1607,0.991436,0.988751,1,1,0,0.120258
-11.941,1,0.988751,2,3,0,0.172737
-13.4639,0.581815,0.988751,2,3,0,0.786575
-11.8382,1,0.988751,2,3,0,0.203418
-12.2536,0.895188,0.988751,2,3,0,0.101296
-11.6951,0.974287,0.988751,2,3,0,0.261439
-11.7631,0.994937,0.988751,2,3,0,0.230449
-12.1194,0.697862,0.988751,2,3,0,0.582159
-11.6096,0.993395,0.988751,2,3,0,0.374044
-11.6315,0.961547,0.988751,2,3,0,0.30537
-11.7037,0.914885,0.988751,2,3,0,0.454394
-11.7068,0.982976,0.988751,2,3,0,0.455965
-12.1738,0.844162,0.988751,2,3,0,0.117488
-11.6786,0.997845,0.988751,2,3,0,0.270631
-11.6111,0.875685,0.988751,2,3,0,0.377727
-11.9526,0.913121,0.988751,2,3,0,0.169617
-12.0187,0.889423,0.988751,2,3,0,0.558735
-12.0319,0.997035,0.988751,1,1,0,0.561959
-11.9306,0.900448,0.988751,2,3,0,0.175602
-11.7842,1,0.988751,1,1,0,0.222289
-11.7842,0.941335,0.988751,1,1,0,0.222289
-12.1355,0.850489,0.988751,2,3,0,0.585679
-11.9052,0.913251,0.988751,2,3,0,0.182814
-11.7782,0.938051,0.988751,2,3,0,0.486801
-11.9709,0.957595,0.988751,1,1,0,0.546592
-11.6082,1,0.988751,2,3,0,0.369968
-11.7776,0.974878,0.988751,2,3,0,0.486578
-12.4346,0.928721,0.988751,3,7,0,0.067931
-13.0183,0.876966,0.988751,1,1,0,-0.0200079
-11.6458,0.98608,0.988751,2,3,0,0.292775
-11.6403,0.988958,0.988751,2,3,0,0.414057
-11.6062,0.886009,0.988751,2,3,0,0.356348
-11.897,0.932629,0.988751,2,3,0,0.526161
-11.7242,0.904713,0.988751,2,3,0,0.247058
-12.0026,0.746047,0.988751,2,3,0,0.554727
-11.7624,0.866745,0.988751,2,3,0,0.230729
-11.6738,0.953994,0.988751,2,3,0,0.437848
-11.7223,0.962,0.988751,3,7,0,0.247952
-11.7247,0.980089,0.988751,2,3,0,0.246871
-11.6157,0.820418,0.988751,2,3,0,0.386529
-11.6462,0.960476,0.988751,2,3,0,0.292437
-11.6245,1,0.988751,2,3,0,0.312873
-11.633,0.998091,0.988751,1,1,0,0.303897
-11.612,0.975395,0.988751,2,3,0,0.379732
-11.6387,0.990245,0.988751,2,3,0,0.298673
-11.8895,0.973675,0.988751,2,3,0,0.523959
-12.4246,0.962207,0.988751,2,3,0,0.641675
-12.1769,0.906805,0.988751,2,3,0,0.594519
-12.925,0.84514,0.988751,1,1,0,0.718739
-11.647,0.987345,0.988751,2,3,0,0.419568
-11.7324,0.977882,0.988751,2,3,0,0.467965
-11.7774,0.996639,0.988751,2,3,0,0.486491
-11.7295,1,0.988751,1,1,0,0.466704
-11.665,1,0.988751,2,3,0,0.432348
-11.665,0.914287,0.988751,2,3,0,0.432348
-11.9076,0.949623,0.988751,2,3,0,0.529251
-12.0466,0.862744,0.988751,3,7,0,0.145875
-11.6069,0.993687,0.988751,2,3,0,0.347654
-11.6446,0.989911,0.988751,2,3,0,0.417593
-11.6325,1,0.988751,2,3,0,0.406981
-12.5378,0.89648,0.988751,2,3,0,0.0505309
-13.6652,0.925342,0.988751,2,3,0,-0.0979699
-12.3802,0.740872,0.988751,2,3,0,0.633821
-12.022,0.859728,0.988751,2,3,0,0.151821
-11.7992,0.960881,0.988751,2,3,0,0.216784
-12.2053,0.912718,0.988751,1,1,0,0.110982
-11.7143,0.59004,0.988751,2,3,0,0.459614
-12.5842,0.912777,0.988751,2,3,0,0.0430183
-13.4689,0.939857,0.988751,2,3,0,-0.075804
-11.6976,0.984963,0.988751,2,3,0,0.260104
-11.7265,0.99353,0.988751,1,1,0,0.246047
-12.5302,0.763371,0.988751,2,3,0,0.659581
-13.4861,0.806545,0.988751,1,1,0,0.789148
-12.1838,0.99819,0.988751,3,7,0,0.115408
-11.9182,1,0.988751,1,1,0,0.179089
-12.0221,0.976897,0.988751,1,1,0,0.15179
-11.7493,0.96799,0.988751,2,3,0,0.236072
-11.9075,0.902546,0.988751,2,3,0,0.529209
-11.9014,1,0.988751,1,1,0,0.527456
-11.6142,1,0.988751,2,3,0,0.32748
-11.832,0.965471,0.988751,2,3,0,0.205446
-11.6318,0.998992,0.988751,2,3,0,0.305107
-11.6193,1,0.988751,1,1,0,0.319508
-12.0299,0.891347,0.988751,2,3,0,0.561475
-12.9784,0.800478,0.988751,2,3,0,0.726014
-12.3482,0.877295,0.988751,2,3,0,0.628007
-11.628,0.992669,0.988751,2,3,0,0.402336
-11.6075,0.888446,0.988751,2,3,0,0.366997
-11.9104,0.925913,0.988751,2,3,0,0.181313
-12.3631,0.96773,0.988751,2,3,0,0.0806312
-12.2579,1,0.988751,2,3,0,0.10045
-12.0606,1,0.988751,1,1,0,0.142573
-12.0152,1,0.988751,1,1,0,0.153495
-11.8961,0.949074,0.988751,2,3,0,0.18545
-11.7939,1,0.988751,1,1,0,0.218716
-13.1052,0.875902,0.988751,2,3,0,0.742753
-12.6606,1,0.988751,1,1,0,0.680308
-12.1763,1,0.988751,1,1,0,0.594387
-12.1763,0.866217,0.988751,1,1,0,0.594387
-11.9442,1,0.988751,1,1,0,0.539475
-12.3619,0.910317,0.988751,1,1,0,0.630516
-11.7,0.997016,0.988751,2,3,0,0.452477
-11.6069,0.996886,0.988751,2,3,0,0.34752
-11.6106,0.99868,0.988751,2,3,0,0.376706
-11.679,0.979699,0.988751,2,3,0,0.270402
-12.3134,0.891964,0.988751,2,3,0,0.0898074
-11.8249,1,0.988751,2,3,0,0.20784
-11.7297,1,0.988751,1,1,0,0.244595
-11.8077,0.944708,0.988751,2,3,0,0.49758
-11.6925,1,0.988751,2,3,0,0.448568
-11.6719,1,0.988751,1,1,0,0.436683
-12.0178,0.944434,0.988751,2,3,0,0.558492
-11.6625,0.998606,0.988751,2,3,0,0.430689
-11.6062,0.998943,0.988751,2,3,0,0.354556
-11.661,0.987051,0.988751,2,3,0,0.28164
-12.2083,0.841018,0.988751,2,3,0,0.600992
-12.1356,1,0.988751,1,1,0,0.58571
-12.4547,0.930745,0.988751,1,1,0,0.646895
-11.7066,0.996428,0.988751,2,3,0,0.455858
-11.8366,0.971197,0.988751,1,1,0,0.507412
-13.2048,0.62819,0.988751,2,3,0,-0.0440534
-12.318,1,0.988751,1,1,0,0.0889491
-12.4274,0.975693,0.988751,1,1,0,0.0691827
-12.2624,1,0.988751,1,1,0,0.0995779
-13.6658,0.729312,0.988751,1,1,0,-0.0980379
-11.6953,0.982535,0.988751,2,3,0,0.261298
-11.7135,0.995909,0.988751,1,1,0,0.252096
-13.6355,0.687134,0.988751,2,3,0,-0.0946901
-11.6153,0.973734,0.988751,2,3,0,0.325488
-12.1127,0.874433,0.988751,2,3,0,0.580678
-12.2753,0.964087,0.988751,1,1,0,0.614285
-12.4477,0.961971,0.988751,1,1,0,0.645689
-11.6532,0.983857,0.988751,2,3,0,0.424183
-12.3783,0.868718,0.988751,2,3,0,0.633465
-12.032,0.84114,0.988751,3,7,0,0.149381
-11.634,0.996978,0.988751,2,3,0,0.30295
-11.634,0.726709,0.988751,2,3,0,0.30295
-12.7036,0.850445,0.988751,2,3,0,0.0244967
-12.1496,1,0.988751,1,1,0,0.122637
-12.1286,0.862607,0.988751,2,3,0,0.584187
-12.6189,0.895599,0.988751,1,1,0,0.673821
-12.3022,1,0.988751,1,1,0,0.619424
-11.6125,0.9914,0.988751,2,3,0,0.380777
-12.7696,0.862272,0.988751,2,3,0,0.0146785
-11.7226,0.994081,0.988751,2,3,0,0.247808
-11.8275,0.992227,0.988751,2,3,0,0.206946
-11.7138,1,0.988751,1,1,0,0.251982
-11.6175,0.990375,0.988751,2,3,0,0.389205
-11.6546,0.951351,0.988751,2,3,0,0.286096
-11.7056,0.9886,0.988751,1,1,0,0.255995
-11.6409,0.983709,0.988751,2,3,0,0.414527
-11.6383,1,0.988751,1,1,0,0.412306
-11.8308,0.967749,0.988751,2,3,0,0.505513
-11.8308,0.938964,0.988751,1,1,0,0.505513
-12.1013,0.980324,0.988751,2,3,0,0.578136
-12.1013,0.558505,0.988751,2,3,0,0.578136
-12.1143,0.999584,0.988751,3,7,0,0.130321
-11.8019,0.9583,0.988751,2,3,0,0.215807
-11.7963,1,0.988751,3,7,0,0.493511
-12.0768,0.938861,0.988751,1,1,0,0.572549
-12.3778,0.93453,0.988751,1,1,0,0.633387
-11.8423,1,0.988751,1,1,0,0.509302
-11.915,0.915514,0.988751,2,3,0,0.179982
-11.915,0.367551,0.988751,2,3,0,0.179982
-12.2089,0.978679,0.988751,2,3,0,0.110233
-12.2089,0.741759,0.988751,1,1,0,0.110233
-12.2089,0.476258,0.988751,2,3,0,0.110233
-12.7437,0.751672,0.988751,2,3,0,0.692853
-12.8027,0.986797,0.988751,1,1,0,0.701501
-12.1855,1,0.988751,1,1,0,0.596295
-11.9688,0.897642,0.988751,2,3,0,0.1653
-12.3275,0.922501,0.988751,1,1,0,0.0871801
-15.1138,0.371585,0.988751,2,3,0,0.947779
-13.9204,1,0.988751,1,1,0,0.836612
-14.4534,0.887009,0.988751,1,1,0,0.889137
-11.9277,0.987452,0.988751,2,3,0,0.534922
-11.9277,0.688234,0.988751,2,3,0,0.534922
-11.6076,0.990665,0.988751,2,3,0,0.34396
-11.6111,0.998476,0.988751,2,3,0,0.377862
-11.6455,0.939391,0.988751,2,3,0,0.293044
-11.6455,0.698697,0.988751,2,3,0,0.293044
-12.6247,0.85728,0.988751,2,3,0,0.036611
-11.7497,1,0.988751,2,3,0,0.475419
-11.9435,0.957345,0.988751,1,1,0,0.539278
-13.5793,0.736956,0.988751,2,3,0,0.799756
-12.3175,0.752527,0.988751,2,3,0,0.0890487
-11.8892,1,0.988751,1,1,0,0.187495
-13.02,0.882266,0.988751,3,7,0,0.731587
-12.5308,1,0.988751,1,1,0,0.659665
-11.6362,0.991199,0.988751,2,3,0,0.410399
-11.611,0.998619,0.988751,2,3,0,0.377498
-13.5895,0.633864,0.988751,2,3,0,0.800907
-13.1664,1,0.988751,1,1,0,0.750569
-15.4797,0.864778,0.988751,2,3,0,0.977897
-12.8156,1,0.988751,1,1,0,0.703349
-12.0654,1,0.988751,1,1,0,0.569917
-11.7327,0.936815,0.988751,2,3,0,0.243219
-11.6961,1,0.988751,1,1,0,0.260881
-11.6318,0.993713,0.988751,2,3,0,0.305133
-11.6589,0.997969,0.988751,2,3,0,0.283081
-11.6259,1,0.988751,1,1,0,0.311359
-11.6391,0.989671,0.988751,2,3,0,0.412977
-13.4054,0.685443,0.988751,2,3,0,0.779739
-11.7239,0.987424,0.988751,2,3,0,0.464118
-11.6701,0.969119,0.988751,3,7,0,0.275774
-11.6357,1,0.988751,2,3,0,0.301357
-11.6357,0.849583,0.988751,2,3,0,0.301357
-11.6068,0.999833,0.988751,2,3,0,0.348009
-11.6068,0.733027,0.988751,2,3,0,0.348009
-11.6063,0.99897,0.988751,2,3,0,0.357884
-11.9385,0.923906,0.988751,2,3,0,0.537917
-12.1431,0.955026,0.988751,1,1,0,0.587324
-12.9117,0.947083,0.988751,2,3,0,0.716896
-12.4508,1,0.988751,2,3,0,0.646225
-12.1515,1,0.988751,1,1,0,0.589125
-12.0963,1,0.988751,1,1,0,0.57701
-11.8011,0.843485,0.988751,2,3,0,0.216091
-11.8617,0.910658,0.988751,3,7,0,0.515484
-11.6694,0.824496,0.988751,2,3,0,0.276224
-11.6159,0.999832,0.988751,2,3,0,0.324492
-11.6279,0.991303,0.988751,2,3,0,0.402233
-11.691,0.974252,0.988751,2,3,0,0.2636
-11.65,1,0.988751,1,1,0,0.289486
-11.6286,0.992284,0.988751,2,3,0,0.402988
-11.615,0.998008,0.988751,2,3,0,0.385401
-11.7089,0.827536,0.988751,2,3,0,0.254373
-11.6071,0.998702,0.988751,2,3,0,0.346463
-11.6071,0.941719,0.988751,2,3,0,0.346463
-11.6063,0.994566,0.988751,2,3,0,0.352653
-11.6097,0.982377,0.988751,2,3,0,0.336974
-11.6124,0.998892,0.988751,2,3,0,0.330871
-11.6269,0.993587,0.988751,2,3,0,0.401183
-11.6831,0.97656,0.988751,2,3,0,0.268004
-11.6964,0.999005,0.988751,2,3,0,0.260733
-11.6965,0.999973,0.988751,1,1,0,0.260671
-11.8058,0.975711,0.988751,1,1,0,0.214422
-11.8502,0.996688,0.988751,2,3,0,0.199504
-11.7403,1,0.988751,1,1,0,0.239906
-11.9852,0.946398,0.988751,1,1,0,0.161037
-11.6126,0.481567,0.988751,2,3,0,0.381018
-11.753,0.960208,0.988751,2,3,0,0.234549
-11.6969,0.961916,0.988751,3,7,0,0.450868
-11.7985,0.977408,0.988751,1,1,0,0.494299
-11.7985,0.988188,0.988751,1,1,0,0.494299
-11.6427,1,0.988751,3,7,0,0.295252
-11.6279,0.687911,0.988751,2,3,0,0.309136
-11.6075,0.998488,0.988751,2,3,0,0.366983
-11.6144,0.988558,0.988751,2,3,0,0.327128
-11.7364,0.96391,0.988751,2,3,0,0.469757
-11.616,0.801183,0.988751,2,3,0,0.324348
-11.6829,0.977612,0.988751,2,3,0,0.443243
-11.6062,0.998825,0.988751,2,3,0,0.356829
-11.6368,0.888659,0.988751,2,3,0,0.411014
-12.77,0.788887,0.988751,2,3,0,0.696742
-13.8034,0.930867,0.988751,2,3,0,0.824307
-11.664,1,0.988751,2,3,0,0.279662
-12.6461,0.89387,0.988751,2,3,0,0.678072
-11.607,1,0.988751,2,3,0,0.364851
-11.7024,0.985917,0.988751,2,3,0,0.453751
-11.6879,1,0.988751,1,1,0,0.446043
-11.9752,0.967884,0.988751,3,7,0,0.163639
-11.7832,1,0.988751,1,1,0,0.222667
-11.7584,0.952631,0.988751,2,3,0,0.479003
-11.9628,0.955054,0.988751,1,1,0,0.544477
-11.9866,0.994668,0.988751,1,1,0,0.550667
-11.6525,1,0.988751,2,3,0,0.287678
-11.7899,0.984295,0.988751,3,7,0,0.491171
-11.6138,0.998377,0.988751,2,3,0,0.383254
-12.0583,0.908507,0.988751,2,3,0,0.568238
-11.6431,0.987851,0.988751,2,3,0,0.416386
-13.6136,0.789766,0.988751,2,3,0,-0.0922483
-12.2419,1,0.988751,2,3,0,0.10362
-11.9129,1,0.988751,1,1,0,0.180585
-11.6195,0.997339,0.988751,2,3,0,0.319257
-11.7161,0.981665,0.988751,2,3,0,0.250876
-11.6127,0.99238,0.988751,2,3,0,0.381095
-12.1701,0.92099,0.988751,2,3,0,0.593072
-13.1003,0.504603,0.988751,2,3,0,-0.0307641
-12.0181,0.999099,0.988751,3,7,0,0.558575
-12.0181,0.867774,0.988751,1,1,0,0.558575
-12.2927,0.980036,0.988751,2,3,0,0.617618
-11.9154,1,0.988751,1,1,0,0.531473
-12.1237,0.954231,0.988751,1,1,0,0.583104
-11.9069,1,0.988751,1,1,0,0.529049
-11.8047,1,0.988751,1,1,0,0.49654
-11.6085,0.997613,0.988751,2,3,0,0.370956
-11.7661,0.980093,0.988751,2,3,0,0.229275
-11.6456,0.882871,0.988751,2,3,0,0.418401
-11.6224,0.986356,0.988751,2,3,0,0.315435
-11.6384,0.727655,0.988751,2,3,0,0.29894
-11.6071,0.998347,0.988751,2,3,0,0.365054
-12.4546,0.811061,0.988751,2,3,0,0.0644724
-19.6237,0.317445,0.988751,2,3,0,-0.539506
-14.9051,1,0.988751,1,1,0,-0.218544
-16.7109,0.666213,0.988751,1,1,0,-0.358615
-11.7619,0.950628,0.988751,2,3,0,0.230944
-11.8234,0.962926,0.988751,2,3,0,0.208345
-11.6187,1,0.988751,2,3,0,0.391034
-11.7064,0.855142,0.988751,2,3,0,0.255598
-11.7743,0.953646,0.988751,2,3,0,0.485277
-11.6859,1,0.988751,1,1,0,0.444944
-11.6954,0.997867,0.988751,1,1,0,0.45011
-12.5739,0.851562,0.988751,2,3,0,0.666684
-11.6352,0.950542,0.988751,2,3,0,0.301879
-11.6244,0.994074,0.988751,2,3,0,0.398278
-11.9434,0.910035,0.988751,2,3,0,0.172085
-11.6081,0.995578,0.988751,2,3,0,0.341864
-11.6795,0.98877,0.988751,2,3,0,0.270105
-11.6429,1,0.988751,2,3,0,0.295148
-11.6862,0.969963,0.988751,2,3,0,0.445103
-11.6435,0.980596,0.988751,2,3,0,0.294593
-11.6375,0.989743,0.988751,2,3,0,0.411636
-11.6901,0.996084,0.988751,2,3,0,0.447234
-12.4622,0.869346,0.988751,2,3,0,0.648174
-11.6575,0.993652,0.988751,2,3,0,0.427271
-11.6119,0.998212,0.988751,2,3,0,0.379473
-11.6119,0.921999,0.988751,2,3,0,0.379473
-11.6062,0.999819,0.988751,2,3,0,0.353824
-11.6062,0.97852,0.988751,2,3,0,0.353824
-11.6144,0.965482,0.988751,2,3,0,0.326994
-11.6126,1,0.988751,1,1,0,0.330418
-11.9288,0.952554,0.988751,2,3,0,0.176112
-11.613,1,0.988751,2,3,0,0.381688
-11.6181,0.999617,0.988751,2,3,0,0.390139
-11.6465,0.968249,0.988751,2,3,0,0.292211
-11.802,0.80635,0.988751,2,3,0,0.495562
-12.4967,0.924583,0.988751,3,7,0,0.0573327
-11.9532,1,0.988751,2,3,0,0.169432
-11.9741,0.899196,0.988751,2,3,0,0.547429
-11.7586,0.887832,0.988751,2,3,0,0.232241
-11.6076,1,0.988751,2,3,0,0.367349
-11.6298,0.995638,0.988751,2,3,0,0.404259
-11.6298,0.496732,0.988751,2,3,0,0.404259
-11.6162,0.995641,0.988751,2,3,0,0.324096
-12.7593,0.865418,0.988751,2,3,0,0.695158
-11.6635,0.990664,0.988751,2,3,0,0.431362
-11.7152,0.965136,0.988751,3,7,0,0.251287
-11.643,0.945669,0.988751,2,3,0,0.416357
-11.6062,0.877745,0.988751,2,3,0,0.356376
-11.6501,0.993856,0.988751,2,3,0,0.421896
-11.6097,0.996499,0.988751,2,3,0,0.336891
-11.7729,0.956477,0.988751,2,3,0,0.48476
-11.8017,0.967066,0.988751,2,3,0,0.495477
-11.6897,0.941277,0.988751,2,3,0,0.264316
-11.6087,0.999178,0.988751,2,3,0,0.339784
-11.9682,0.911369,0.988751,2,3,0,0.545887
-11.9015,1,0.988751,1,1,0,0.527466
-11.631,0.998234,0.988751,2,3,0,0.405495
-13.1196,0.806207,0.988751,2,3,0,0.744598
-13.8898,0.84093,0.988751,1,1,0,0.833429
-11.9038,0.9917,0.988751,2,3,0,0.528154
-13.6303,0.75422,0.988751,2,3,0,0.805466
-12.6974,1,0.988751,1,1,0,0.685921
-11.9896,1,0.988751,1,1,0,0.551433
-12.6138,0.869022,0.988751,1,1,0,0.673019
-11.9263,1,0.988751,1,1,0,0.534549
-11.6064,0.995247,0.988751,2,3,0,0.360024
-11.6736,0.983227,0.988751,2,3,0,0.273591
-11.6514,1,0.988751,1,1,0,0.288475
-11.6228,0.979988,0.988751,2,3,0,0.396373
-11.6805,0.924262,0.988751,2,3,0,0.269525
-11.752,0.959079,0.988751,2,3,0,0.476409
-11.6957,0.97164,0.988751,2,3,0,0.261122
-11.6522,0.984841,0.988751,2,3,0,0.423472
-11.6068,0.884216,0.988751,2,3,0,0.347797
-11.9817,0.950939,0.988751,2,3,0,0.549415
-12.0101,0.993645,0.988751,1,1,0,0.556593
-12.0101,0.879087,0.988751,1,1,0,0.556593
-11.6227,0.976195,0.988751,2,3,0,0.315013
-11.6085,0.895871,0.988751,2,3,0,0.34063
-11.734,0.984223,0.988751,2,3,0,0.468712
-12.0267,0.978766,0.988751,2,3,0,0.56068
-12.7465,0.950172,0.988751,2,3,0,0.693282
-11.7589,0.956809,0.988751,2,3,0,0.479216
-11.7844,0.994282,0.988751,1,1,0,0.489132
-12.1092,0.916721,0.988751,2,3,0,0.579895
-11.6161,0.997216,0.988751,2,3,0,0.387153
-11.637,0.995313,0.988751,1,1,0,0.411161
-11.6127,0.971145,0.988751,2,3,0,0.330227
-11.6093,0.998711,0.988751,2,3,0,0.373299
-11.6428,0.805092,0.988751,2,3,0,0.416175
-12.455,0.849253,0.988751,2,3,0,0.646947
-12.7904,0.927339,0.988751,1,1,0,0.699712
-12.3047,1,0.988751,1,1,0,0.619896
-12.006,0.867453,0.988751,2,3,0,0.155779
-12.1111,0.992215,0.988751,2,3,0,0.131042
-11.7957,0.959254,0.988751,2,3,0,0.218042
