# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=9
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=618887279
# chain_id=3
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,mu
-11.8504,0.973927,0.917214,2,3,0,0.511918
-11.705,0.952066,0.917214,2,3,0,0.2563
-11.6813,1,0.917214,1,1,0,0.269034
-11.7003,0.963736,0.917214,3,7,0,0.452664
-12.4983,0.874856,0.917214,2,3,0,0.654283
-12.1465,1,0.917214,2,3,0,0.588066
-12.0501,0.862464,0.917214,2,3,0,0.145031
-12.0286,0.84176,0.917214,3,7,0,0.561139
-12.0286,0.849504,0.917214,2,3,0,0.561139
-11.7722,1,0.917214,1,1,0,0.484484
-11.612,0.884144,0.917214,2,3,0,0.331639
-11.8913,0.927792,0.917214,2,3,0,0.52449
-11.8913,0.890365,0.917214,1,1,0,0.52449
-12.1433,0.982827,0.917214,2,3,0,0.58737
-12.3555,0.956422,0.917214,1,1,0,0.629348
-12.7288,0.924636,0.917214,1,1,0,0.690643
-12.7831,0.996222,0.917214,2,3,0,0.698649
-12.1168,0.75689,0.917214,3,7,0,0.12978
-11.7064,1,0.917214,3,7,0,0.455743
-13.2861,0.749628,0.917214,2,3,0,0.765439
-13.6892,0.918851,0.917214,1,1,0,0.811966
-12.5714,1,0.917214,1,1,0,0.666278
-12.55,1,0.917214,1,1,0,0.66281
-11.7971,0.878504,0.917214,2,3,0,0.217552
-11.628,1,0.917214,3,7,0,0.402393
-11.6062,0.973097,0.917214,2,3,0,0.356178
-11.9198,0.929442,0.917214,2,3,0,0.53271
-11.73,1,0.917214,1,1,0,0.466895
-11.6913,1,0.917214,2,3,0,0.447878
-11.9731,0.866018,0.917214,2,3,0,0.164176
-11.6519,0.9909,0.917214,2,3,0,0.288112
-11.7191,0.985983,0.917214,1,1,0,0.249442
-11.6559,1,0.917214,1,1,0,0.285232
-12.4115,0.797916,0.917214,2,3,0,0.639388
-13.9911,0.85058,0.917214,3,7,0,-0.132552
-13.9125,1,0.917214,1,1,0,-0.124446
-13.9922,0.99763,0.917214,3,7,0,0.844023
-13.0122,1,0.917214,1,1,0,0.730544
-12.1739,1,0.917214,1,1,0,0.593881
-12.3284,0.803592,0.917214,2,3,0,0.0870081
-11.6342,0.950458,0.917214,2,3,0,0.408605
-11.7389,0.94402,0.917214,2,3,0,0.240521
-12.6029,0.86797,0.917214,2,3,0,0.0400569
-11.6179,0.952862,0.917214,2,3,0,0.389914
-11.6566,0.979997,0.917214,2,3,0,0.284695
-11.6261,0.991797,0.917214,2,3,0,0.400224
-11.7959,0.971615,0.917214,2,3,0,0.493377
-11.6063,0.995653,0.917214,2,3,0,0.358546
-11.6687,0.920795,0.917214,2,3,0,0.276635
-11.9294,0.862267,0.917214,2,3,0,0.535398
-11.9826,0.98889,0.917214,1,1,0,0.549633
-11.6098,0.982698,0.917214,2,3,0,0.336684
-12.1863,0.882341,0.917214,2,3,0,0.114888
-11.6179,1,0.917214,2,3,0,0.321417
-12.2712,0.873989,0.917214,2,3,0,0.0978619
-11.9561,1,0.917214,1,1,0,0.168672
-11.9843,0.999157,0.917214,3,7,0,0.550068
-11.7437,1,0.917214,2,3,0,0.472924
-11.6253,0.946393,0.917214,2,3,0,0.311943
-11.6799,0.973951,0.917214,2,3,0,0.441508
-11.6091,0.999673,0.917214,2,3,0,0.372548
-11.6183,0.964278,0.917214,2,3,0,0.390502
-11.6327,0.992111,0.917214,2,3,0,0.304213
-11.7373,0.960182,0.917214,2,3,0,0.470151
-11.6702,0.971003,0.917214,2,3,0,0.27573
-11.7407,0.985305,0.917214,1,1,0,0.239746
-12.204,0.789439,0.917214,2,3,0,0.600119
-12.6927,0.702532,0.917214,3,7,0,0.0261348
-12.2139,1,0.917214,1,1,0,0.109234
-12.1611,1,0.917214,1,1,0,0.12017
-12.0333,1,0.917214,1,1,0,0.14907
-12.0676,0.992814,0.917214,1,1,0,0.140921
-11.6468,0.793841,0.917214,2,3,0,0.419384
-11.7897,0.944357,0.917214,2,3,0,0.220236
-12.3155,0.784208,0.917214,2,3,0,0.621937
-11.6634,0.936222,0.917214,2,3,0,0.280052
-11.7502,0.959231,0.917214,2,3,0,0.475653
-11.6593,0.970735,0.917214,3,7,0,0.282852
-12.0408,0.769636,0.917214,2,3,0,0.564101
-11.8893,0.894946,0.917214,2,3,0,0.187457
-12.5222,0.777861,0.917214,2,3,0,0.658254
-11.6234,0.985067,0.917214,2,3,0,0.397165
-12.0222,0.944444,0.917214,2,3,0,0.55958
-11.6218,0.752191,0.917214,2,3,0,0.316247
-11.6172,0.995664,0.917214,2,3,0,0.388757
-11.7617,0.974174,0.917214,2,3,0,0.480331
-11.7617,0.793183,0.917214,2,3,0,0.480331
-11.7462,1,0.917214,1,1,0,0.473966
-12.4415,0.886419,0.917214,2,3,0,0.644621
-11.6869,1,0.917214,2,3,0,0.265884
-11.6545,0.981793,0.917214,2,3,0,0.425187
-11.6383,1,0.917214,2,3,0,0.412314
-11.6715,0.993058,0.917214,1,1,0,0.436451
-11.8152,0.942459,0.917214,2,3,0,0.211141
-11.6183,0.87705,0.917214,2,3,0,0.390513
-11.7308,0.982081,0.917214,2,3,0,0.46727
-12.0744,0.932799,0.917214,2,3,0,0.571991
-12.7273,0.871908,0.917214,1,1,0,0.690422
-11.6832,0.985947,0.917214,2,3,0,0.443388
-11.6384,1,0.917214,2,3,0,0.412375
-12.0088,0.747509,0.917214,2,3,0,0.15508
-12.5887,0.885382,0.917214,1,1,0,0.0423068
-11.6131,0.958952,0.917214,2,3,0,0.381948
-12.4108,0.815854,0.917214,2,3,0,0.0721023
-11.6278,0.951362,0.917214,2,3,0,0.402115
-11.6063,0.999546,0.917214,2,3,0,0.358304
-11.6325,0.959579,0.917214,2,3,0,0.406968
-13.0377,0.850123,0.917214,2,3,0,-0.022579
-12.6392,1,0.917214,2,3,0,0.034352
-12.2889,1,0.917214,1,1,0,0.0944519
-11.8235,0.998749,0.917214,3,7,0,0.503058
-11.9484,0.95172,0.917214,2,3,0,0.540613
-11.7891,1,0.917214,1,1,0,0.490871
-11.6717,0.95911,0.917214,3,7,0,0.274791
-11.7577,0.951392,0.917214,2,3,0,0.47871
-11.8364,0.983599,0.917214,1,1,0,0.507371
-11.71,1,0.917214,1,1,0,0.457538
-13.2452,0.757436,0.917214,2,3,0,0.760418
-12.9253,1,0.917214,1,1,0,0.718775
-15.2667,0.870563,0.917214,2,3,0,0.960549
-12.9436,1,0.917214,1,1,0,0.721288
-12.706,1,0.917214,1,1,0,0.687222
-12.036,1,0.917214,1,1,0,0.562933
-12.5036,0.734719,0.917214,3,7,0,0.0561905
-12.0986,0.930024,0.917214,2,3,0,0.133825
-11.8472,1,0.917214,2,3,0,0.200462
-11.8665,0.998657,0.917214,2,3,0,0.194388
-12.2384,0.92489,0.917214,1,1,0,0.1043
-11.6075,0.986565,0.917214,2,3,0,0.344241
-11.6122,0.982464,0.917214,2,3,0,0.331164
-11.6093,1,0.917214,2,3,0,0.338065
-11.6295,0.986082,0.917214,2,3,0,0.403884
-11.6295,0.69878,0.917214,2,3,0,0.403884
-11.6164,0.995038,0.917214,2,3,0,0.323708
-11.8152,0.943768,0.917214,2,3,0,0.5002
-13.8236,0.713495,0.917214,2,3,0,0.82645
-12.7971,1,0.917214,1,1,0,0.700681
-11.6507,1,0.917214,2,3,0,0.288989
-11.6361,1,0.917214,1,1,0,0.301049
-11.7106,0.734099,0.917214,2,3,0,0.253512
-12.0868,0.958034,0.917214,3,7,0,0.574838
-11.877,0.905958,0.917214,2,3,0,0.191174
-11.877,0.862072,0.917214,3,7,0,0.191174
-12.0979,0.954669,0.917214,1,1,0,0.133982
-11.7822,1,0.917214,2,3,0,0.223038
-11.7192,0.955195,0.917214,2,3,0,0.461957
-11.8609,0.970695,0.917214,1,1,0,0.515229
-11.7459,0.929167,0.917214,3,7,0,0.237505
-13.6124,0.820529,0.917214,2,3,0,0.803467
-15.0739,0.735784,0.917214,1,1,0,0.944404
-11.7919,0.772504,0.917214,2,3,0,0.219458
-11.8946,0.896609,0.917214,3,7,0,0.52547
-11.903,0.906932,0.917214,2,3,0,0.183447
-11.8265,0.920584,0.917214,2,3,0,0.504061
-11.7398,0.946187,0.917214,2,3,0,0.240114
-11.6755,0.97342,0.917214,2,3,0,0.438904
-11.6448,0.979743,0.917214,3,7,0,0.29355
-11.7107,0.964451,0.917214,3,7,0,0.457889
-11.7518,0.952039,0.917214,2,3,0,0.235062
-11.6186,0.998762,0.917214,2,3,0,0.320438
-11.8918,0.924551,0.917214,2,3,0,0.524627
-11.6452,0.892941,0.917214,2,3,0,0.293227
-12.9417,0.700095,0.917214,2,3,0,0.721035
-12.1093,0.838186,0.917214,2,3,0,0.13144
-12.2485,0.916604,0.917214,2,3,0,0.102311
-11.633,0.991694,0.917214,2,3,0,0.303929
-11.6829,0.988403,0.917214,2,3,0,0.268095
-11.6068,0.996554,0.917214,2,3,0,0.363667
-11.6848,0.980321,0.917214,2,3,0,0.267057
-11.8277,0.930863,0.917214,2,3,0,0.50446
-12.0933,0.945757,0.917214,1,1,0,0.576334
-11.6598,0.806415,0.917214,2,3,0,0.282455
-12.4863,0.885912,0.917214,2,3,0,0.0590843
-12.2099,1,0.917214,2,3,0,0.110028
-12.6464,0.912447,0.917214,1,1,0,0.0332353
-14.2172,0.719103,0.917214,1,1,0,-0.155176
-11.6094,1,0.917214,2,3,0,0.373539
-11.7598,0.852444,0.917214,2,3,0,0.231755
-11.7256,0.958353,0.917214,2,3,0,0.464898
-11.8752,0.90911,0.917214,3,7,0,0.191722
-11.7592,0.923939,0.917214,3,7,0,0.479324
-11.9569,0.959349,0.917214,1,1,0,0.542888
-11.8181,0.925417,0.917214,2,3,0,0.210161
-11.8286,0.999685,0.917214,3,7,0,0.504758
-11.6447,0.929586,0.917214,2,3,0,0.293646
-11.6905,0.972462,0.917214,2,3,0,0.447447
-11.8662,0.923248,0.917214,3,7,0,0.19447
-12.2802,0.916761,0.917214,1,1,0,0.0961255
-13.4345,0.784815,0.917214,1,1,0,-0.0717984
-11.8054,0.962153,0.917214,2,3,0,0.214584
-11.7804,1,0.917214,1,1,0,0.223716
-11.7589,0.978936,0.917214,2,3,0,0.232125
-11.7371,1,0.917214,2,3,0,0.241311
-11.6426,0.976951,0.917214,2,3,0,0.416021
-11.6155,0.994158,0.917214,2,3,0,0.325139
-11.6204,0.994704,0.917214,3,7,0,0.393308
-11.9684,0.934767,0.917214,2,3,0,0.545955
-12.1073,0.971266,0.917214,1,1,0,0.579479
-11.6287,0.993704,0.917214,2,3,0,0.403143
-11.8167,0.940072,0.917214,2,3,0,0.210616
-11.7506,0.948933,0.917214,2,3,0,0.475795
-11.7052,0.964385,0.917214,2,3,0,0.256219
-11.8329,0.973551,0.917214,1,1,0,0.205162
-11.818,1,0.917214,3,7,0,0.501162
-11.6853,0.957107,0.917214,3,7,0,0.266756
-11.7097,0.96695,0.917214,2,3,0,0.45738
-11.7097,0.702377,0.917214,2,3,0,0.45738
-11.6486,1,0.917214,1,1,0,0.420742
-11.9448,0.95186,0.917214,2,3,0,0.539653
-11.9448,0.882626,0.917214,1,1,0,0.539653
-11.6084,0.993374,0.917214,2,3,0,0.370474
-11.6064,0.998803,0.917214,2,3,0,0.351293
-11.6098,0.999498,0.917214,2,3,0,0.336842
-11.929,0.920783,0.917214,2,3,0,0.535297
-12.3056,0.903588,0.917214,2,3,0,0.620074
-11.8015,0.891497,0.917214,2,3,0,0.215973
-12.1682,0.925911,0.917214,1,1,0,0.11868
-12.8007,0.875652,0.917214,1,1,0,0.0101477
-12.0239,1,0.917214,1,1,0,0.151362
-11.7583,1,0.917214,1,1,0,0.23239
-11.7562,1,0.917214,3,7,0,0.4781
-11.7322,0.946387,0.917214,3,7,0,0.24346
-11.9659,0.947626,0.917214,2,3,0,0.166059
-12.4904,0.880266,0.917214,2,3,0,0.0584046
-12.6645,0.873954,0.917214,2,3,0,0.0304484
-13.2935,0.876305,0.917214,1,1,0,-0.0549826
-12.9473,1,0.917214,1,1,0,-0.0104423
-12.9505,0.99934,0.917214,1,1,0,-0.0108716
-12.4615,0.763196,0.917214,2,3,0,0.648054
-11.936,1,0.917214,1,1,0,0.537227
-11.8371,0.921181,0.917214,2,3,0,0.203773
-12.6436,0.913498,0.917214,3,7,0,0.677684
-11.6085,0.965093,0.917214,2,3,0,0.34039
-11.6535,0.994915,0.917214,2,3,0,0.424449
-11.7118,0.965686,0.917214,2,3,0,0.252931
-11.6534,0.981205,0.917214,2,3,0,0.42437
-11.8474,0.964683,0.917214,2,3,0,0.510935
-11.6703,0.961667,0.917214,2,3,0,0.275632
-12.5827,0.847539,0.917214,2,3,0,0.0432593
-11.9977,1,0.917214,1,1,0,0.157855
-12.2239,0.953637,0.917214,1,1,0,0.10721
-12.3429,0.975329,0.917214,1,1,0,0.084329
-13.5655,0.773623,0.917214,1,1,0,-0.0868573
-13.5655,0.839076,0.917214,1,1,0,-0.0868573
-13.11,1,0.917214,1,1,0,-0.0320137
-11.7667,1,0.917214,2,3,0,0.482316
-12.029,0.939031,0.917214,2,3,0,0.561244
-11.9431,1,0.917214,1,1,0,0.53918
-11.7152,0.941811,0.917214,2,3,0,0.251311
-11.7152,0.757436,0.917214,2,3,0,0.251311
-11.6242,1,0.917214,3,7,0,0.398055
-14.1149,0.586232,0.917214,2,3,0,0.856416
-11.644,1,0.917214,2,3,0,0.294222
-11.6095,0.996305,0.917214,2,3,0,0.373896
-11.6284,0.943431,0.917214,2,3,0,0.402759
-11.6284,0.852885,0.917214,2,3,0,0.402759
-11.729,0.988432,0.917214,3,7,0,0.244904
-11.6063,0.996475,0.917214,2,3,0,0.357988
-11.6619,0.992792,0.917214,2,3,0,0.430259
-12.7106,0.890386,0.917214,2,3,0,0.0234375
-13.1051,0.920516,0.917214,1,1,0,-0.0313839
-12.0143,0.793468,0.917214,2,3,0,0.557641
-11.8692,1,0.917214,1,1,0,0.517794
-11.7131,0.982236,0.917214,2,3,0,0.459053
-11.6115,0.998703,0.917214,2,3,0,0.378636
-11.7968,0.829165,0.917214,2,3,0,0.217663
-12.026,0.953021,0.917214,1,1,0,0.15084
-11.6582,0.953943,0.917214,2,3,0,0.427757
-11.6827,0.970687,0.917214,3,7,0,0.268261
-12.4687,0.872749,0.917214,2,3,0,0.0620726
-11.6551,1,0.917214,2,3,0,0.425574
-11.6506,1,0.917214,1,1,0,0.422268
-11.6346,0.988371,0.917214,2,3,0,0.30239
-11.6582,0.984119,0.917214,2,3,0,0.427794
-11.7952,0.9719,0.917214,2,3,0,0.493118
-11.6204,0.898168,0.917214,2,3,0,0.318002
-11.6966,0.952116,0.917214,2,3,0,0.450736
-11.621,1,0.917214,3,7,0,0.317277
-11.6065,0.987362,0.917214,2,3,0,0.361244
-11.6191,0.996581,0.917214,2,3,0,0.319769
-11.6136,1,0.917214,1,1,0,0.328555
-11.6136,0.68113,0.917214,2,3,0,0.328555
-12.7084,0.789271,0.917214,2,3,0,0.0237652
-12.6412,1,0.917214,1,1,0,0.0340391
-11.9787,1,0.917214,1,1,0,0.162722
-11.6067,1,0.917214,2,3,0,0.348312
-11.6062,1,0.917214,2,3,0,0.35607
-11.7282,0.843319,0.917214,2,3,0,0.46608
-11.8678,0.971101,0.917214,1,1,0,0.51739
-11.9775,0.977248,0.917214,1,1,0,0.548314
-12.6567,0.86711,0.917214,1,1,0,0.679713
-11.6093,1,0.917214,2,3,0,0.373326
-11.7676,0.978471,0.917214,2,3,0,0.482681
-11.7024,0.960425,0.917214,2,3,0,0.2576
-11.6851,1,0.917214,1,1,0,0.266892
-11.8424,0.926783,0.917214,2,3,0,0.509339
-12.0512,0.957115,0.917214,1,1,0,0.566583
-12.0512,0.950682,0.917214,1,1,0,0.566583
-12.4238,0.924766,0.917214,1,1,0,0.641546
-12.3521,1,0.917214,2,3,0,0.628718
-11.9664,1,0.917214,1,1,0,0.545413
-11.8513,1,0.917214,2,3,0,0.512188
-11.8209,0.927196,0.917214,2,3,0,0.209191
-11.6207,0.981387,0.917214,2,3,0,0.393729
-11.6728,0.979425,0.917214,2,3,0,0.274111
-11.6377,1,0.917214,1,1,0,0.299598
-11.64,0.999932,0.917214,3,7,0,0.413754
-13.6761,0.65769,0.917214,2,3,0,0.810527
-12.6108,1,0.917214,1,1,0,0.672548
-12.4057,1,0.917214,2,3,0,0.638355
-12.2258,1,0.917214,1,1,0,0.604523
-11.9448,1,0.917214,1,1,0,0.539629
-12.0822,0.971551,0.917214,1,1,0,0.573805
-12.0935,0.999213,0.917214,2,3,0,0.57637
-12.26,0.96565,0.917214,1,1,0,0.611309
-12.8523,0.883084,0.917214,1,1,0,0.708588
-13.1426,0.940885,0.917214,1,1,0,0.747543
-13.181,0.998851,0.917214,3,7,0,-0.0410657
-12.1965,1,0.917214,1,1,0,0.112776
-11.9319,1,0.917214,1,1,0,0.175246
-11.6374,0.852028,0.917214,2,3,0,0.411545
-11.6071,0.948483,0.917214,2,3,0,0.364976
-11.6837,0.983866,0.917214,2,3,0,0.443706
-11.6508,1,0.917214,1,1,0,0.422408
-11.6859,0.992644,0.917214,1,1,0,0.444941
-11.6365,1,0.917214,2,3,0,0.410689
-11.6404,0.999176,0.917214,1,1,0,0.414147
-11.6483,0.999451,0.917214,2,3,0,0.420507
-11.6062,0.999007,0.917214,2,3,0,0.356338
-12.2708,0.855778,0.917214,2,3,0,0.0979362
-11.6374,1,0.917214,2,3,0,0.411498
-11.621,1,0.917214,2,3,0,0.39417
-11.6063,0.985325,0.917214,2,3,0,0.352289
-11.69,0.896015,0.917214,2,3,0,0.447178
-11.6505,1,0.917214,1,1,0,0.42218
-11.6406,0.987619,0.917214,2,3,0,0.297008
-12.4516,0.79404,0.917214,2,3,0,0.646367
-11.9669,1,0.917214,2,3,0,0.545548
-11.8703,0.962911,0.917214,2,3,0,0.51815
-11.6114,0.995676,0.917214,2,3,0,0.378557
-11.6125,0.999773,0.917214,1,1,0,0.380813
-12.1325,0.896117,0.917214,2,3,0,0.58502
-12.5464,0.91677,0.917214,1,1,0,0.662227
-12.6276,0.98311,0.917214,1,1,0,0.675182
-12.193,1,0.917214,2,3,0,0.597859
-12.2269,0.997636,0.917214,2,3,0,0.604757
-11.6365,0.995368,0.917214,2,3,0,0.410726
-11.6079,0.943597,0.917214,2,3,0,0.368669
-11.6279,0.99688,0.917214,2,3,0,0.402253
-11.6321,0.884681,0.917214,2,3,0,0.406526
-11.6169,0.998185,0.917214,2,3,0,0.388379
-11.6766,0.978914,0.917214,2,3,0,0.271798
-11.6751,1,0.917214,1,1,0,0.272721
-11.7936,0.940962,0.917214,2,3,0,0.492531
-12.7795,0.846624,0.917214,2,3,0,0.698128
-12.7795,0.846244,0.917214,1,1,0,0.698128
-11.6175,0.947596,0.917214,2,3,0,0.322083
-11.6514,0.985807,0.917214,2,3,0,0.422894
-12.2668,0.894696,0.917214,2,3,0,0.612626
-12.098,0.8481,0.917214,2,3,0,0.133979
-11.6065,0.985727,0.917214,2,3,0,0.360973
-11.6075,0.996091,0.917214,2,3,0,0.367261
-11.6069,1,0.917214,1,1,0,0.363973
-11.6069,0.466892,0.917214,2,3,0,0.363973
-11.6176,0.975603,0.917214,2,3,0,0.389465
-11.6085,0.998381,0.917214,2,3,0,0.340631
-12.1048,0.941121,0.917214,2,3,0,0.578915
-12.1063,0.999693,0.917214,1,1,0,0.579243
-11.6062,0.987815,0.917214,2,3,0,0.35509
-11.6377,0.992593,0.917214,2,3,0,0.411739
-11.7516,0.940088,0.917214,2,3,0,0.235136
-11.7263,0.957047,0.917214,2,3,0,0.465225
-12.7613,0.840934,0.917214,2,3,0,0.695453
-12.1894,1,0.917214,1,1,0,0.59712
-11.6244,0.991614,0.917214,2,3,0,0.398321
-11.6222,1,0.917214,1,1,0,0.39568
-11.6123,1,0.917214,1,1,0,0.380327
-11.7984,0.974059,0.917214,2,3,0,0.494284
-11.6195,0.998081,0.917214,2,3,0,0.392159
-11.6258,0.998686,0.917214,1,1,0,0.399913
-11.6063,0.972985,0.917214,2,3,0,0.358525
-11.7384,0.825965,0.917214,2,3,0,0.470635
-11.665,0.990306,0.917214,2,3,0,0.432318
-11.7486,0.954354,0.917214,2,3,0,0.236378
-11.6658,1,0.917214,1,1,0,0.278531
-11.7204,0.983037,0.917214,2,3,0,0.248863
-11.81,0.930597,0.917214,3,7,0,0.498414
-11.9003,0.912151,0.917214,2,3,0,0.184227
-11.9245,0.994941,0.917214,1,1,0,0.177324
-11.6283,1,0.917214,2,3,0,0.402688
-11.7447,0.95881,0.917214,2,3,0,0.23802
-11.9509,0.894173,0.917214,2,3,0,0.541297
-11.658,0.958536,0.917214,2,3,0,0.283708
-11.7059,0.698826,0.917214,2,3,0,0.255879
-11.6062,0.997648,0.917214,2,3,0,0.354701
-11.6062,0.742679,0.917214,2,3,0,0.354701
-11.6093,0.999318,0.917214,2,3,0,0.338139
-11.702,0.911013,0.917214,2,3,0,0.453514
-11.6584,0.972507,0.917214,3,7,0,0.283416
-11.6809,0.971183,0.917214,3,7,0,0.442096
-11.6838,0.999915,0.917214,3,7,0,0.267636
-11.632,0.989067,0.917214,2,3,0,0.406438
-12.1275,0.865691,0.917214,2,3,0,0.127412
-12.0084,0.872551,0.917214,2,3,0,0.556183
-12.1147,0.977947,0.917214,1,1,0,0.581109
-12.2446,0.99103,0.917214,2,3,0,0.608279
-12.3829,0.971395,0.917214,1,1,0,0.634291
-13.0963,0.860904,0.917214,1,1,0,0.741599
-11.8636,1,0.917214,3,7,0,0.195288
-11.9817,0.883348,0.917214,2,3,0,0.549401
-11.7188,0.945655,0.917214,2,3,0,0.249582
-11.6095,0.992745,0.917214,2,3,0,0.373888
-11.6216,0.993414,0.917214,2,3,0,0.316494
-12.8525,0.86532,0.917214,2,3,0,0.708618
-12.1743,1,0.917214,1,1,0,0.593971
-11.8472,0.870417,0.917214,3,7,0,0.200477
-11.609,0.807041,0.917214,2,3,0,0.372447
-11.6828,0.979371,0.917214,2,3,0,0.268158
-11.7239,0.991412,0.917214,1,1,0,0.247205
-11.628,0.984036,0.917214,2,3,0,0.402383
-11.6531,0.983149,0.917214,3,7,0,0.28724
-11.6216,0.989766,0.917214,3,7,0,0.394889
-11.6206,0.925645,0.917214,2,3,0,0.39357
-11.6344,0.997097,0.917214,1,1,0,0.408782
-13.0362,0.687996,0.917214,2,3,0,-0.0223866
-11.6739,0.982733,0.917214,2,3,0,0.273448
-11.658,0.749382,0.917214,2,3,0,0.283734
-11.6142,0.980826,0.917214,2,3,0,0.383925
-11.6173,0.999357,0.917214,1,1,0,0.388905
-11.707,0.970771,0.917214,2,3,0,0.25533
-11.6174,0.953713,0.917214,2,3,0,0.389121
-12.1184,0.873667,0.917214,2,3,0,0.129409
-12.121,0.999472,0.917214,1,1,0,0.128854
-11.6676,1,0.917214,3,7,0,0.43398
-11.6145,0.97481,0.917214,2,3,0,0.326956
-11.6072,0.9998,0.917214,2,3,0,0.345741
-11.6404,0.993383,0.917214,2,3,0,0.297175
-11.7103,0.966928,0.917214,2,3,0,0.457686
-11.6533,1,0.917214,2,3,0,0.42428
-11.7018,0.989875,0.917214,1,1,0,0.453409
-11.7105,0.998163,0.917214,1,1,0,0.45779
-11.621,0.997035,0.917214,2,3,0,0.394151
-12.372,0.915859,0.917214,2,3,0,0.079011
-12.3496,0.911182,0.917214,2,3,0,0.0830931
-12.4188,0.985576,0.917214,1,1,0,0.0706864
-11.6432,0.941332,0.917214,2,3,0,0.416516
-11.8145,0.938221,0.917214,2,3,0,0.211377
-11.61,0.996523,0.917214,2,3,0,0.336156
-11.692,0.976651,0.917214,2,3,0,0.448283
-11.772,0.95122,0.917214,2,3,0,0.22696
-11.7138,1,0.917214,1,1,0,0.251986
-11.7104,1,0.917214,2,3,0,0.253626
-11.6827,1,0.917214,1,1,0,0.26821
-14.1034,0.62306,0.917214,2,3,0,-0.143916
-11.6443,0.880738,0.917214,2,3,0,0.417384
-11.6253,0.868775,0.917214,2,3,0,0.399409
-11.6071,0.998556,0.917214,2,3,0,0.346348
-11.7958,0.749082,0.917214,2,3,0,0.218014
-11.7912,0.939162,0.917214,2,3,0,0.491665
-11.6184,0.99809,0.917214,2,3,0,0.390572
-12.121,0.872589,0.917214,2,3,0,0.128851
-11.6697,1,0.917214,3,7,0,0.435311
-11.6104,0.961547,0.917214,2,3,0,0.335305
-11.7077,0.981349,0.917214,2,3,0,0.254937
-11.8135,0.99268,0.917214,2,3,0,0.211731
-11.78,0.927208,0.917214,3,7,0,0.487458
-11.6309,0.979286,0.917214,2,3,0,0.306006
-11.8489,0.963548,0.917214,2,3,0,0.199928
-12.1525,0.938264,0.917214,1,1,0,0.122014
-11.6562,0.995664,0.917214,2,3,0,0.284996
-11.7368,0.983229,0.917214,1,1,0,0.241448
# 
#  Elapsed Time: 0.025084 seconds (Warm-up)
#                0.020351 seconds (Sampling)
#                0.045435 seconds (Total)
# 
