# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=9
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=618887279
# chain_id=2
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,mu
-11.6236,0.999616,0.976362,1,1,0,0.313945
-11.6125,1,0.976362,1,1,0,0.330672
-11.8995,0.943042,0.976362,2,3,0,0.184473
-11.7954,1,0.976362,2,3,0,0.218157
-11.6164,0.997834,0.976362,2,3,0,0.323713
-11.6062,0.999777,0.976362,2,3,0,0.354462
-12.5203,0.891379,0.976362,2,3,0,0.0534185
-12.0271,0.936348,0.976362,2,3,0,0.15058
-13.5021,0.85055,0.976362,3,7,0,0.790981
-11.614,0.963497,0.976362,2,3,0,0.383655
-11.6068,0.999923,0.976362,2,3,0,0.363076
-11.6149,0.997551,0.976362,2,3,0,0.32621
-11.6219,0.994732,0.976362,2,3,0,0.395302
-11.6507,0.987412,0.976362,2,3,0,0.288982
-12.2573,0.831902,0.976362,2,3,0,0.610769
-12.547,0.940827,0.976362,1,1,0,0.662325
-11.6763,1,0.976362,2,3,0,0.271947
-13.0541,0.771657,0.976362,2,3,0,-0.024743
-14.4151,0.750887,0.976362,1,1,0,-0.174181
-13.1369,1,0.976362,1,1,0,-0.035472
-12.7041,1,0.976362,1,1,0,0.0244222
-12.1126,0.803034,0.976362,2,3,0,0.580658
-11.6224,0.992849,0.976362,2,3,0,0.395907
-11.6089,0.997906,0.976362,2,3,0,0.339306
-12.0718,0.890088,0.976362,2,3,0,0.571406
-12.0801,0.999753,0.976362,3,7,0,0.138051
-12.8447,0.851323,0.976362,1,1,0,0.00384377
-11.7165,1,0.976362,2,3,0,0.460683
-12.3054,0.903162,0.976362,2,3,0,0.620034
-12.2751,0.809447,0.976362,2,3,0,0.0971203
-12.6431,0.925446,0.976362,1,1,0,0.0337468
-13.5211,0.94375,0.976362,2,3,0,-0.0818084
-12.5142,1,0.976362,1,1,0,0.0544204
-11.6084,1,0.976362,2,3,0,0.340959
-13.4503,0.795393,0.976362,2,3,0,-0.0736479
-13.0348,1,0.976362,2,3,0,-0.0221962
-12.9881,1,0.976362,3,7,0,0.727328
-12.6315,1,0.976362,1,1,0,0.675799
-13.1581,0.895064,0.976362,1,1,0,0.749522
-12.2832,1,0.976362,1,1,0,0.615807
-12.0126,1,0.976362,1,1,0,0.557214
-12.0126,0.867671,0.976362,1,1,0,0.557214
-11.9147,0.957074,0.976362,2,3,0,0.531273
-11.8261,1,0.976362,1,1,0,0.503911
-11.6402,0.993168,0.976362,2,3,0,0.413958
-11.607,0.997981,0.976362,2,3,0,0.346793
-11.6238,0.96348,0.976362,2,3,0,0.313728
-11.6137,0.996322,0.976362,2,3,0,0.383039
-11.6065,0.985701,0.976362,2,3,0,0.361478
-11.6071,0.999882,0.976362,1,1,0,0.365141
-11.6284,0.978754,0.976362,2,3,0,0.308554
-12.6085,0.819602,0.976362,2,3,0,0.0391726
-11.7843,0.879223,0.976362,2,3,0,0.489105
-11.9044,0.97505,0.976362,1,1,0,0.528302
-11.9189,0.999564,0.976362,3,7,0,0.178902
-11.8237,1,0.976362,1,1,0,0.208222
-11.6939,1,0.976362,2,3,0,0.262075
-11.6087,0.998702,0.976362,2,3,0,0.339941
-11.7346,0.793939,0.976362,2,3,0,0.242405
-11.6169,1,0.976362,2,3,0,0.38839
-11.6248,0.924674,0.976362,2,3,0,0.398754
-11.7031,0.970547,0.976362,2,3,0,0.257257
-11.7338,0.993557,0.976362,1,1,0,0.242736
-11.9448,0.956557,0.976362,1,1,0,0.17171
-11.657,0.989821,0.976362,2,3,0,0.284449
-11.6995,0.967623,0.976362,3,7,0,0.452263
-12.3902,0.794171,0.976362,2,3,0,0.0757517
-12.0065,1,0.976362,1,1,0,0.155648
-12.1512,0.970013,0.976362,1,1,0,0.122295
-11.7892,0.907517,0.976362,2,3,0,0.490924
-11.6548,0.99983,0.976362,3,7,0,0.285961
-12.683,0.89148,0.976362,2,3,0,0.683739
-11.8563,0.855851,0.976362,2,3,0,0.197583
-11.8456,1,0.976362,1,1,0,0.200982
-11.968,0.974573,0.976362,1,1,0,0.165521
-11.6072,0.987309,0.976362,2,3,0,0.365548
-11.6069,0.999659,0.976362,3,7,0,0.3472
-11.6151,0.997452,0.976362,2,3,0,0.38545
-12.2922,0.838178,0.976362,2,3,0,0.0938219
-11.9778,1,0.976362,1,1,0,0.162958
-11.8369,0.92016,0.976362,2,3,0,0.50753
-11.6489,0.928795,0.976362,2,3,0,0.290318
-11.6662,0.979834,0.976362,2,3,0,0.433144
-11.6796,0.976158,0.976362,2,3,0,0.270003
-11.6408,0.983943,0.976362,2,3,0,0.414511
-11.6754,0.997587,0.976362,2,3,0,0.438813
-11.64,0.994457,0.976362,2,3,0,0.413762
-11.9278,0.910169,0.976362,2,3,0,0.176388
-12.0715,0.970214,0.976362,1,1,0,0.140034
-11.8883,0.904,0.976362,2,3,0,0.523579
-11.9036,0.999539,0.976362,3,7,0,0.183264
-11.7248,1,0.976362,2,3,0,0.246806
-11.7978,0.938048,0.976362,2,3,0,0.494057
-12.3771,0.892855,0.976362,2,3,0,0.633265
-11.9419,1,0.976362,2,3,0,0.538845
-12.564,0.740581,0.976362,2,3,0,0.0462772
-12.115,1,0.976362,1,1,0,0.130173
-11.6258,0.99327,0.976362,2,3,0,0.311429
-11.617,0.995824,0.976362,2,3,0,0.388528
-11.6062,0.986748,0.976362,2,3,0,0.355284
-11.6383,0.953312,0.976362,2,3,0,0.299019
-11.6106,0.924499,0.976362,2,3,0,0.334803
-12.1536,0.930452,0.976362,2,3,0,0.121769
-13.5884,0.857826,0.976362,3,7,0,0.800789
-11.6433,0.968859,0.976362,2,3,0,0.416576
-11.626,0.991254,0.976362,2,3,0,0.311209
-11.622,0.992769,0.976362,3,7,0,0.39543
-11.6409,0.996036,0.976362,1,1,0,0.41455
-11.6194,1,0.976362,1,1,0,0.392034
-12.3753,0.903206,0.976362,2,3,0,0.632932
-12.9737,0.960546,0.976362,2,3,0,0.725383
-11.9342,0.942704,0.976362,2,3,0,0.536743
-12.1219,0.856504,0.976362,2,3,0,0.12865
-12.2146,0.993553,0.976362,2,3,0,0.109073
-11.8856,1,0.976362,2,3,0,0.188581
-11.6102,0.985821,0.976362,2,3,0,0.37558
-11.853,0.764992,0.976362,2,3,0,0.198612
-11.916,0.906253,0.976362,2,3,0,0.531651
-13.0598,0.880382,0.976362,3,7,0,-0.0254917
-11.9249,0.999875,0.976362,3,7,0,0.534163
-12.5111,0.883917,0.976362,1,1,0,0.656416
-12.7592,0.949113,0.976362,1,1,0,0.69515
-12.0191,0.997216,0.976362,3,7,0,0.152523
-12.0191,0.955668,0.976362,1,1,0,0.152523
-12.1258,0.845195,0.976362,2,3,0,0.583559
-11.7639,0.924897,0.976362,2,3,0,0.230132
-11.6245,1,0.976362,3,7,0,0.398423
-11.7642,0.691542,0.976362,2,3,0,0.481351
-11.6136,1,0.976362,2,3,0,0.328543
-11.6744,0.980133,0.976362,2,3,0,0.438256
-11.6088,0.995198,0.976362,2,3,0,0.339467
-12.3061,0.918209,0.976362,2,3,0,0.620169
-12.8942,0.883556,0.976362,1,1,0,0.714476
-12.1489,1,0.976362,1,1,0,0.588571
-11.7915,1,0.976362,1,1,0,0.491776
-11.8267,0.969406,0.976362,2,3,0,0.504137
-12.4122,0.888367,0.976362,2,3,0,0.639506
-13.0012,0.88339,0.976362,1,1,0,0.729079
-12.0853,1,0.976362,2,3,0,0.574514
-11.9231,1,0.976362,1,1,0,0.53364
-11.9129,0.959638,0.976362,2,3,0,0.530756
-12.0095,0.87602,0.976362,2,3,0,0.154906
-12.5229,0.897564,0.976362,1,1,0,0.0529869
-11.9222,1,0.976362,2,3,0,0.177971
-11.9545,0.993212,0.976362,1,1,0,0.169094
-11.9586,0.99913,0.976362,1,1,0,0.16799
-12.4209,0.907274,0.976362,1,1,0,0.070318
-11.7705,0.894249,0.976362,2,3,0,0.483819
-12.0516,0.942547,0.976362,1,1,0,0.56666
-12.2365,0.987272,0.976362,2,3,0,0.606673
-12.1179,1,0.976362,1,1,0,0.581821
-12.1541,0.998916,0.976362,3,7,0,0.121674
-12.0558,0.855718,0.976362,2,3,0,0.56767
-12.5062,0.909543,0.976362,1,1,0,0.655607
-11.7696,0.96892,0.976362,2,3,0,0.483457
-12.6073,0.740736,0.976362,2,3,0,0.0393529
-12.864,0.947407,0.976362,1,1,0,0.00111694
-12.4449,1,0.976362,1,1,0,0.0661473
-12.4832,0.991976,0.976362,1,1,0,0.059615
-12.4659,1,0.976362,1,1,0,0.0625407
-12.04,0.935824,0.976362,2,3,0,0.14745
-12.1695,0.83383,0.976362,2,3,0,0.592947
-11.7981,1,0.976362,2,3,0,0.494179
-11.6974,0.965051,0.976362,2,3,0,0.260186
-12.4355,0.784867,0.976362,2,3,0,0.643581
-12.2916,1,0.976362,1,1,0,0.617406
-11.6558,0.941181,0.976362,2,3,0,0.285295
-11.7617,0.956665,0.976362,2,3,0,0.480331
-11.6582,0.978514,0.976362,2,3,0,0.283615
-11.617,0.86769,0.976362,2,3,0,0.322868
-12.383,0.818377,0.976362,2,3,0,0.634322
-11.608,1,0.976362,2,3,0,0.342261
-11.6418,0.968134,0.976362,2,3,0,0.41532
-12.0755,0.925348,0.976362,2,3,0,0.572248
-11.6368,0.960731,0.976362,2,3,0,0.300335
-11.6462,0.99418,0.976362,2,3,0,0.292475
-11.6066,0.960937,0.976362,2,3,0,0.361977
-11.6723,0.895608,0.976362,2,3,0,0.436954
-11.6367,1,0.976362,1,1,0,0.410893
-11.6912,0.976092,0.976362,2,3,0,0.263485
-11.9589,0.948457,0.976362,2,3,0,0.167929
-11.7709,1,0.976362,1,1,0,0.227389
-12.8238,0.879701,0.976362,3,7,0,0.704527
-11.6298,1,0.976362,2,3,0,0.404193
-13.4431,0.810234,0.976362,2,3,0,-0.0728026
-12.9955,1,0.976362,2,3,0,-0.0169594
-15.606,0.577214,0.976362,1,1,0,-0.276605
-15.0058,1,0.976362,1,1,0,-0.227237
-11.8006,0.964208,0.976362,2,3,0,0.216271
-11.6829,1,0.976362,2,3,0,0.268144
-11.796,0.946818,0.976362,2,3,0,0.493397
-11.68,1,0.976362,1,1,0,0.441556
-11.6396,0.980908,0.976362,3,7,0,0.297915
-12.0404,0.930911,0.976362,2,3,0,0.147351
-11.8968,1,0.976362,1,1,0,0.185253
-13.1515,0.869273,0.976362,3,7,0,0.748675
-12.8957,1,0.976362,1,1,0,0.714683
-14.0769,0.926617,0.976362,2,3,0,0.852613
-13.324,1,0.976362,1,1,0,0.770041
-14.8149,0.730643,0.976362,1,1,0,0.921985
-14.3499,1,0.976362,2,3,0,0.879349
-12.8086,1,0.976362,1,1,0,0.702343
-13.4603,0.871796,0.976362,1,1,0,0.786165
-12.2727,1,0.976362,1,1,0,0.613778
-12.6878,0.972109,0.976362,2,3,0,0.68447
-11.7157,0.992384,0.976362,2,3,0,0.460268
-11.6516,0.992287,0.976362,2,3,0,0.423056
-11.6702,0.979684,0.976362,2,3,0,0.275718
-15.5201,0.45544,0.976362,2,3,0,-0.269781
-12.171,1,0.976362,3,7,0,0.593278
-11.6065,1,0.976362,2,3,0,0.349942
-11.6162,0.998875,0.976362,2,3,0,0.387292
-11.6659,0.981938,0.976362,2,3,0,0.278411
-11.7674,0.978871,0.976362,1,1,0,0.228754
-11.9001,0.990815,0.976362,2,3,0,0.184281
-11.7275,0.942481,0.976362,2,3,0,0.465778
-11.8415,0.92231,0.976362,3,7,0,0.20231
-11.7254,0.941939,0.976362,3,7,0,0.464824
-11.613,1,0.976362,2,3,0,0.329665
-11.6638,0.962573,0.976362,2,3,0,0.431579
-11.6331,0.811497,0.976362,2,3,0,0.407537
-13.0617,0.847665,0.976362,2,3,0,-0.0257382
-12.587,1,0.976362,1,1,0,0.0425732
-12.7743,0.961349,0.976362,1,1,0,0.0139908
-11.6286,1,0.976362,2,3,0,0.308418
-12.9427,0.706706,0.976362,2,3,0,0.721163
-11.6094,1,0.976362,2,3,0,0.373624
-15.2179,0.654513,0.976362,2,3,0,0.956501
-11.8194,0.962737,0.976362,2,3,0,0.501664
-11.6106,0.996585,0.976362,2,3,0,0.376734
-12.1586,0.935854,0.976362,2,3,0,0.120715
-12.1738,0.999543,0.976362,3,7,0,0.593851
-11.9501,0.872098,0.976362,2,3,0,0.170274
-11.6852,0.985092,0.976362,2,3,0,0.266814
-13.5045,0.780635,0.976362,2,3,0,-0.0799122
-12.713,1,0.976362,1,1,0,0.0230779
-11.6065,0.970827,0.976362,2,3,0,0.360893
-11.6592,0.915839,0.976362,2,3,0,0.428445
-11.674,0.978123,0.976362,2,3,0,0.273349
-11.608,0.890207,0.976362,2,3,0,0.342146
-11.774,0.95798,0.976362,2,3,0,0.485164
-11.6135,0.987749,0.976362,2,3,0,0.328721
-11.6073,0.997157,0.976362,2,3,0,0.366274
-11.6466,0.992159,0.976362,2,3,0,0.419197
-11.6275,0.989314,0.976362,3,7,0,0.309557
-11.6611,0.984255,0.976362,2,3,0,0.429771
-11.6198,0.991419,0.976362,2,3,0,0.31888
-11.91,0.967549,0.976362,2,3,0,0.529928
-12.5851,0.760689,0.976362,2,3,0,0.0428807
-14.4886,0.66985,0.976362,1,1,0,-0.181068
-14.168,1,0.976362,1,1,0,-0.150342
-12.933,1,0.976362,2,3,0,-0.00849045
-12.9664,0.999,0.976362,3,7,0,0.724393
-15.0585,0.64378,0.976362,1,1,0,0.94309
-11.878,0.950129,0.976362,2,3,0,0.520496
-12.0895,0.956444,0.976362,1,1,0,0.575471
-11.6427,1,0.976362,2,3,0,0.295276
-11.6067,0.943148,0.976362,2,3,0,0.348432
-12.7428,0.770833,0.976362,2,3,0,0.0186326
-11.6711,0.987562,0.976362,2,3,0,0.27517
-11.7498,0.958589,0.976362,2,3,0,0.475496
-11.6749,1,0.976362,1,1,0,0.438513
-11.6075,1,0.976362,2,3,0,0.367202
-12.1912,0.866857,0.976362,2,3,0,0.11387
-11.6465,0.720071,0.976362,2,3,0,0.419131
-11.9831,0.965225,0.976362,2,3,0,0.161579
-12.0066,0.999296,0.976362,3,7,0,0.555728
-12.2573,0.948593,0.976362,1,1,0,0.610782
-13.0958,0.838191,0.976362,1,1,0,0.741533
-13.363,0.945297,0.976362,1,1,0,0.774718
-12.967,1,0.976362,1,1,0,0.724478
-14.3938,0.740566,0.976362,1,1,0,0.883518
-14.2093,1,0.976362,3,7,0,-0.1544
-13.4449,1,0.976362,1,1,0,-0.0730199
-12.7809,1,0.976362,1,1,0,0.0130292
-13.1392,0.825539,0.976362,2,3,0,-0.0357606
-13.5274,0.92153,0.976362,1,1,0,-0.0825289
-12.0363,0.676218,0.976362,2,3,0,0.563022
-12.1711,0.972028,0.976362,1,1,0,0.593295
-13.2558,0.795853,0.976362,1,1,0,0.761729
-12.6008,1,0.976362,1,1,0,0.670973
-11.7585,0.970436,0.976362,2,3,0,0.479045
-11.8039,0.935864,0.976362,2,3,0,0.215109
-11.676,0.963703,0.976362,2,3,0,0.439213
-11.6064,1,0.976362,2,3,0,0.359496
-11.6064,0.825341,0.976362,2,3,0,0.359496
-11.7743,0.960348,0.976362,2,3,0,0.22605
-11.8337,0.987583,0.976362,1,1,0,0.204893
-13.5765,0.75403,0.976362,2,3,0,-0.0880899
-11.8316,0.988165,0.976362,2,3,0,0.205583
-11.6091,0.996023,0.976362,2,3,0,0.338675
-11.7281,0.976141,0.976362,2,3,0,0.245313
-11.6096,0.81555,0.976362,2,3,0,0.337389
-11.6096,0.59043,0.976362,2,3,0,0.337389
-12.2834,0.8627,0.976362,2,3,0,0.0955044
-11.848,1,0.976362,1,1,0,0.200207
-11.7409,1,0.976362,1,1,0,0.239639
-11.6807,1,0.976362,2,3,0,0.269373
-11.6561,1,0.976362,1,1,0,0.285037
-11.6063,0.998948,0.976362,2,3,0,0.352055
-11.6756,0.983234,0.976362,2,3,0,0.438959
-11.8502,0.963741,0.976362,2,3,0,0.511854
-11.823,0.970335,0.976362,2,3,0,0.50289
-11.746,0.950184,0.976362,2,3,0,0.237472
-11.6169,0.998715,0.976362,2,3,0,0.32296
-11.6075,0.974493,0.976362,2,3,0,0.344197
-11.6281,0.952535,0.976362,2,3,0,0.308871
-11.613,0.999963,0.976362,3,7,0,0.381793
-11.6839,0.943212,0.976362,2,3,0,0.267541
-11.6173,0.990682,0.976362,2,3,0,0.388961
-11.6377,0.995706,0.976362,1,1,0,0.411812
-11.6322,0.990768,0.976362,2,3,0,0.304672
-11.8371,0.966293,0.976362,2,3,0,0.203778
-11.7323,0.953523,0.976362,2,3,0,0.467948
-11.7323,0.85754,0.976362,2,3,0,0.467948
-11.9062,0.906978,0.976362,2,3,0,0.182516
-11.7079,1,0.976362,2,3,0,0.254849
-11.7079,0.87277,0.976362,2,3,0,0.254849
-12.779,0.830357,0.976362,2,3,0,0.0133081
-11.7872,0.683337,0.976362,2,3,0,0.49019
-11.6063,1,0.976362,2,3,0,0.353086
-12.1382,0.881736,0.976362,2,3,0,0.586279
-11.654,0.949678,0.976362,2,3,0,0.286535
-11.6536,0.98389,0.976362,2,3,0,0.424473
-11.8732,0.87368,0.976362,2,3,0,0.192303
-12.3563,0.949942,0.976362,3,7,0,0.629486
-12.7833,0.971346,0.976362,2,3,0,0.698676
-11.6501,0.984451,0.976362,2,3,0,0.421898
-12.2901,0.90887,0.976362,2,3,0,0.61712
-12.3373,0.910266,0.976362,2,3,0,0.62599
-11.8619,0.906768,0.976362,2,3,0,0.195813
-11.7664,0.923656,0.976362,3,7,0,0.482222
-11.7217,1,0.976362,2,3,0,0.463126
-11.62,0.987277,0.976362,2,3,0,0.31861
-11.7095,0.969566,0.976362,2,3,0,0.457304
-11.7541,0.990655,0.976362,1,1,0,0.477274
-11.6318,1,0.976362,3,7,0,0.30507
-11.686,0.974607,0.976362,2,3,0,0.444996
-11.686,0.829871,0.976362,2,3,0,0.444996
-11.6898,0.972202,0.976362,2,3,0,0.264251
-11.6898,0.63462,0.976362,2,3,0,0.264251
-11.6112,0.993094,0.976362,2,3,0,0.37793
-11.6064,0.996262,0.976362,2,3,0,0.35109
-11.9099,0.932976,0.976362,2,3,0,0.181448
-11.9099,0.882963,0.976362,1,1,0,0.181448
-11.6984,0.999524,0.976362,3,7,0,0.451658
-11.7749,0.984025,0.976362,1,1,0,0.485518
-11.6062,0.812687,0.976362,2,3,0,0.357328
-11.7067,0.976379,0.976362,2,3,0,0.255469
-11.7447,0.98001,0.976362,2,3,0,0.238029
-12.17,0.91967,0.976362,2,3,0,0.118295
-11.8389,0.89465,0.976362,2,3,0,0.50819
-11.8157,1,0.976362,2,3,0,0.50038
-11.8111,1,0.976362,1,1,0,0.498772
-11.9538,0.89183,0.976362,2,3,0,0.169293
-12.0695,0.975938,0.976362,1,1,0,0.140495
-11.623,0.96875,0.976362,2,3,0,0.396625
-12.5413,0.783503,0.976362,2,3,0,0.0499613
-11.6425,0.995526,0.976362,2,3,0,0.295435
-12.1169,0.917915,0.976362,2,3,0,0.129744
-11.611,1,0.976362,2,3,0,0.333878
-11.8925,0.943197,0.976362,2,3,0,0.186517
-12.474,0.76158,0.976362,2,3,0,0.650192
-11.6444,0.938659,0.976362,2,3,0,0.293868
-11.7145,0.965485,0.976362,2,3,0,0.459723
-11.8718,0.967427,0.976362,1,1,0,0.518614
-11.6429,0.969168,0.976362,2,3,0,0.295135
-11.6146,0.99999,0.976362,3,7,0,0.384655
-11.6074,0.999759,0.976362,2,3,0,0.366521
-11.7023,0.975589,0.976362,2,3,0,0.257666
-11.6246,0.996364,0.976362,2,3,0,0.312752
-11.6484,0.998336,0.976362,2,3,0,0.290725
-12.4727,0.85578,0.976362,2,3,0,0.0613958
-13.5942,0.929902,0.976362,2,3,0,-0.0900812
-13.2626,1,0.976362,1,1,0,-0.051208
-12.1225,0.997206,0.976362,3,7,0,0.582833
-13.5638,0.555084,0.976362,2,3,0,-0.0866561
-12.7165,1,0.976362,1,1,0,0.0225458
-12.6564,1,0.976362,1,1,0,0.0316858
-12.6564,0.669119,0.976362,1,1,0,0.0316858
-11.9357,0.872694,0.976362,2,3,0,0.53714
-12.2194,0.942012,0.976362,1,1,0,0.603249
-12.592,0.92457,0.976362,1,1,0,0.66957
-11.6265,0.984464,0.976362,2,3,0,0.400715
-11.7823,0.97447,0.976362,2,3,0,0.488351
-11.7569,1,0.976362,1,1,0,0.478421
-11.6344,1,0.976362,3,7,0,0.302575
-12.0216,0.931998,0.976362,2,3,0,0.151925
-12.4588,0.970686,0.976362,2,3,0,0.0637491
-13.4156,0.81759,0.976362,1,1,0,-0.069581
-13.0975,1,0.976362,1,1,0,-0.0303946
-14.4422,0.753458,0.976362,1,1,0,-0.176731
-14.5604,0.975423,0.976362,1,1,0,-0.187714
-12.8938,1,0.976362,1,1,0,-0.00306938
-12.1387,1,0.976362,2,3,0,0.124976
-11.6864,0.984076,0.976362,2,3,0,0.266174
-11.6952,0.998136,0.976362,1,1,0,0.261356
-11.8379,0.990139,0.976362,2,3,0,0.203511
-11.635,0.902155,0.976362,2,3,0,0.409361
-11.717,0.990393,0.976362,3,7,0,0.250423
-11.717,0.837118,0.976362,2,3,0,0.250423
-11.8188,0.932074,0.976362,2,3,0,0.501448
-11.7756,0.928209,0.976362,3,7,0,0.225573
-11.6134,1,0.976362,2,3,0,0.38245
-11.6697,0.990604,0.976362,2,3,0,0.435311
-11.6347,0.988632,0.976362,2,3,0,0.302303
-11.6223,1,0.976362,1,1,0,0.315612
-11.6223,0.881937,0.976362,2,3,0,0.315612
-11.8194,0.97865,0.976362,2,3,0,0.501667
-11.795,1,0.976362,1,1,0,0.493053
-12.0622,0.945308,0.976362,1,1,0,0.569165
-12.6951,0.958418,0.976362,2,3,0,0.685585
-13.9156,0.773431,0.976362,1,1,0,0.836119
-13.7388,1,0.976362,1,1,0,0.817365
-16.0576,0.613782,0.976362,1,1,0,1.0227
-13.1136,1,0.976362,1,1,0,0.743838
-12.446,0.728376,0.976362,2,3,0,0.0659533
-12.7771,0.932684,0.976362,1,1,0,0.013583
-11.7141,1,0.976362,2,3,0,0.459514
-11.6909,0.962881,0.976362,3,7,0,0.263678
-11.6913,0.999911,0.976362,1,1,0,0.263449
-12.8825,0.839846,0.976362,2,3,0,-0.00149315
-12.2925,1,0.976362,1,1,0,0.093762
-11.6405,1,0.976362,2,3,0,0.414259
-11.7286,0.96178,0.976362,2,3,0,0.245057
-12.3458,0.929044,0.976362,3,7,0,0.627556
-12.7776,0.853116,0.976362,2,3,0,0.69785
-12.2681,0.803938,0.976362,2,3,0,0.0984672
-11.9803,1,0.976362,1,1,0,0.162298
-11.8278,1,0.976362,1,1,0,0.206861
-14.0035,0.800537,0.976362,2,3,0,0.845179
-13.3106,1,0.976362,1,1,0,0.768422
-14.2964,0.812602,0.976362,1,1,0,0.874219
-13.7934,1,0.976362,1,1,0,0.823237
-11.6807,0.992945,0.976362,2,3,0,0.441968
-11.6561,0.976867,0.976362,3,7,0,0.285069
-14.0917,0.52273,0.976362,2,3,0,0.854102
-11.6088,0.949271,0.976362,2,3,0,0.371753
-11.6244,0.998071,0.976362,3,7,0,0.313042
-11.7659,0.976615,0.976362,2,3,0,0.229347
-11.68,1,0.976362,1,1,0,0.269801
-12.0687,0.869661,0.976362,2,3,0,0.570684
-12.345,0.943504,0.976362,1,1,0,0.627412
-12.8155,0.968568,0.976362,2,3,0,0.703334
-12.8155,0.869273,0.976362,1,1,0,0.703334
-11.9,0.999367,0.976362,3,7,0,0.184313
-11.6984,0.983614,0.976362,2,3,0,0.259707
-11.6093,0.99383,0.976362,2,3,0,0.37326
-11.9479,0.95978,0.976362,2,3,0,0.170863
-12.0513,0.978476,0.976362,1,1,0,0.144757
-12.0729,0.995454,0.976362,1,1,0,0.13969
-11.6148,0.99236,0.976362,2,3,0,0.326392
-11.9529,0.933959,0.976362,2,3,0,0.169529
-12.0623,0.868149,0.976362,2,3,0,0.569176
-12.0866,0.99488,0.976362,1,1,0,0.57481
-12.1484,0.987092,0.976362,1,1,0,0.58846
-11.6665,0.996573,0.976362,2,3,0,0.433297
-11.641,1,0.976362,1,1,0,0.41463
-11.6613,0.793877,0.976362,2,3,0,0.429874
-12.2176,0.916538,0.976362,2,3,0,0.602889
-11.9304,1,0.976362,2,3,0,0.535689
-12.2533,0.978094,0.976362,2,3,0,0.609998
-12.5222,0.981656,0.976362,2,3,0,0.658257
-11.8378,0.870276,0.976362,2,3,0,0.203541
-11.7452,1,0.976362,2,3,0,0.237796
-12.0445,0.869914,0.976362,2,3,0,0.564975
-12.2999,0.947658,0.976362,1,1,0,0.618986
-12.0995,1,0.976362,1,1,0,0.577716
-12.2517,0.968469,0.976362,1,1,0,0.609672
# 
#  Elapsed Time: 0.023902 seconds (Warm-up)
#                0.024275 seconds (Sampling)
#                0.048177 seconds (Total)
# 
